Origin,QA_ID,data_source,sentence_num,Score_raw,score_normalized,rank,trainee_High_K,is_selected_topK
ID0018,Merge Q319,jama,2,-0.356713326690472,0.08691819182323994,10,6,False
ID0018,Merge Q319,jama,3,-0.413253877311945,0.0779444158314398,11,6,False
ID0018,Merge Q319,jama,4,0.144577609175218,0.16648007291093694,7,6,False
ID0018,Merge Q319,jama,5,0.632221039647452,0.24387590405922563,3,6,True
ID0018,Merge Q319,jama,6,-0.904353743522737,0.0,12,6,False
ID0018,Merge Q319,jama,7,1.84903953102711,0.4370020134497174,2,6,True
ID0018,Merge Q319,jama,8,0.455290615490456,0.2157945717222166,4,6,True
ID0018,Merge Q319,jama,9,0.259992797223894,0.18479807710821067,5,6,True
ID0018,Merge Q319,jama,10,0.240934813877738,0.18177330866283736,6,6,True
ID0018,Merge Q319,jama,11,5.39628833547917,1.0,1,6,True
ID0018,Merge Q319,jama,12,0.0,0.1435335847018939,8,6,False
ID0021,Merge Q1000,jama,1,-0.397765873757496,0.0942811792498077,9,6,False
ID0021,Merge Q1000,jama,2,0.246101746123544,0.2015250171766093,4,6,True
ID0021,Merge Q1000,jama,3,-0.320121478289366,0.10721378015470659,8,6,False
ID0021,Merge Q1000,jama,4,-0.137622032745497,0.1376112413024716,7,6,False
ID0021,Merge Q1000,jama,5,-0.963808638140703,0.0,11,6,False
ID0021,Merge Q1000,jama,6,0.532328580461571,0.24919951311992175,3,6,True
ID0021,Merge Q1000,jama,7,0.20383251939843,0.19448457289858073,5,6,True
ID0021,Merge Q1000,jama,8,-0.448189350857727,0.0858825472346707,10,6,False
ID0021,Merge Q1000,jama,9,4.20888329753789,0.8615735882131818,2,6,True
ID0021,Merge Q1000,jama,10,5.0399640011834,1.0,1,6,True
ID0021,Merge Q1000,jama,11,0.0,0.160533833647839,6,6,True
ID0024,Merge Q4048,mmlu,1,-0.321088928907944,0.0,4,2,False
ID0024,Merge Q4048,mmlu,2,-0.0298001865587352,0.9071902396009459,2,2,True
ID0024,Merge Q4048,mmlu,3,0.0,1.0,1,2,True
ID0024,Merge Q4048,mmlu,4,-0.209901519007875,0.34628229094733554,3,2,False
ID0025,Merge Q3272,medxpert,1,0.0,0.16033053023769592,3,3,True
ID0025,Merge Q3272,medxpert,2,-0.0750722661634484,0.11160338071118245,4,3,False
ID0025,Merge Q3272,medxpert,3,0.455956991761923,0.4562784967859585,2,3,True
ID0025,Merge Q3272,medxpert,4,-0.247015808580838,0.0,5,3,False
ID0025,Merge Q3272,medxpert,5,1.29365026552637,1.0,1,3,True
ID0027,Merge Q3993,mmlu,1,17.4029748435541,1.0,1,3,True
ID0027,Merge Q3993,mmlu,2,1.03811029091972,0.12462785794277202,5,3,False
ID0027,Merge Q3993,mmlu,3,0.52145667001605,0.09699156523912944,6,3,False
ID0027,Merge Q3993,mmlu,4,0.488782569921927,0.0952437966036365,7,3,False
ID0027,Merge Q3993,mmlu,5,1.65013713096504,0.15736575468758462,4,3,False
ID0027,Merge Q3993,mmlu,6,3.09845139333467,0.23483745964089248,3,3,True
ID0027,Merge Q3993,mmlu,7,4.95932316414864,0.334377257411417,2,3,True
ID0027,Merge Q3993,mmlu,8,-1.29177652718865,0.0,8,3,False
ID0028,Merge Q1318,medbullets,1,5.135536348215074,1.0,1,3,True
ID0028,Merge Q1318,medbullets,2,1.8481784533897117,0.3598803178624315,2,3,True
ID0028,Merge Q1318,medbullets,3,0.6425309479236603,0.12511467242306262,4,3,False
ID0028,Merge Q1318,medbullets,4,1.0710491467970382,0.20855643387068928,3,3,True
ID0028,Merge Q1318,medbullets,5,0.5604151434793319,0.10912494927119187,5,3,False
ID0028,Merge Q1318,medbullets,6,0.0,0.0,6,3,False
ID0029,Merge Q1214,medbullets,1,8.17512363022652,0.8175655615786066,2,2,True
ID0029,Merge Q1214,medbullets,2,0.0,0.06994650947478175,3,2,False
ID0029,Merge Q1214,medbullets,3,-0.1922623515129089,0.05236402344828596,7,2,False
ID0029,Merge Q1214,medbullets,4,-0.7210024324991438,0.004010484586235089,11,2,False
ID0029,Merge Q1214,medbullets,5,-0.5969669243796285,0.01535359243412935,10,2,False
ID0029,Merge Q1214,medbullets,6,-0.764856594879474,0.0,12,2,False
ID0029,Merge Q1214,medbullets,7,-0.0,0.06994650947478175,4,2,False
ID0029,Merge Q1214,medbullets,8,-0.225082240760898,0.049362628533717035,8,2,False
ID0029,Merge Q1214,medbullets,9,-0.0,0.06994650947478175,5,2,False
ID0029,Merge Q1214,medbullets,10,0.0,0.06994650947478175,6,2,False
ID0029,Merge Q1214,medbullets,11,-0.2959034092427543,0.04288599805763167,9,2,False
ID0029,Merge Q1214,medbullets,12,10.17002208059228,1.0,1,2,True
ID0032,Merge Q1199,medbullets,1,4.99116835823086,0.39148351570974343,2,5,True
ID0032,Merge Q1199,medbullets,2,0.5351387722944803,0.07395697913251521,5,5,True
ID0032,Merge Q1199,medbullets,3,2.683293968439102,0.22702963412900218,3,5,True
ID0032,Merge Q1199,medbullets,4,-0.5027413704280593,0.0,7,5,False
ID0032,Merge Q1199,medbullets,5,0.0,0.035824206968896495,6,5,False
ID0032,Merge Q1199,medbullets,6,13.530824560690874,1.0,1,5,True
ID0032,Merge Q1199,medbullets,7,2.324458114746781,0.20145980708336045,4,5,True
ID0034,Merge Q1218,medbullets,1,0.7531202625135751,0.6317223584034702,7,7,True
ID0034,Merge Q1218,medbullets,2,1.1077104790875594,0.7803972247205939,5,7,True
ID0034,Merge Q1218,medbullets,3,0.0664848536252975,0.34382544852420877,8,7,False
ID0034,Merge Q1218,medbullets,4,1.631464073595443,1.0,1,7,True
ID0034,Merge Q1218,medbullets,5,1.4877839497965095,0.9397568737100868,3,7,True
ID0034,Merge Q1218,medbullets,6,-0.1404407145040656,0.2570643656142719,10,7,False
ID0034,Merge Q1218,medbullets,7,1.2789197891194473,0.8521829652499773,4,7,True
ID0034,Merge Q1218,medbullets,8,0.0,0.3159492515429188,9,7,False
ID0034,Merge Q1218,medbullets,9,1.048084332798612,0.7553967906585197,6,7,True
ID0034,Merge Q1218,medbullets,10,1.6209766028608623,0.9956027458271871,2,7,True
ID0034,Merge Q1218,medbullets,11,-0.7535403683634487,0.0,11,7,False
ID0039,Merge Q3915,mmlu,1,4.98874245646972,1.0,1,2,True
ID0039,Merge Q3915,mmlu,2,4.43292066905981,0.9350506501405068,2,2,True
ID0039,Merge Q3915,mmlu,3,-3.56903046369553,0.0,4,2,False
ID0039,Merge Q3915,mmlu,4,2.7344742480126,0.736582376105676,3,2,False
ID0041,Merge Q715,jama,1,0.828850931247506,0.5192610854502115,3,7,True
ID0041,Merge Q715,jama,2,0.261310032632482,0.3055326512784009,5,7,True
ID0041,Merge Q715,jama,3,0.0,0.2071267315566417,6,7,True
ID0041,Merge Q715,jama,4,2.10541947309847,1.0,1,7,True
ID0041,Merge Q715,jama,5,0.0,0.2071267315566417,7,7,True
ID0041,Merge Q715,jama,6,0.0,0.2071267315566417,8,7,False
ID0041,Merge Q715,jama,7,-0.147811365132346,0.1514629164912832,12,7,False
ID0041,Merge Q715,jama,8,0.434324083024569,0.37068746597151175,4,7,True
ID0041,Merge Q715,jama,9,-0.214300641743175,0.12642392984921516,13,7,False
ID0041,Merge Q715,jama,10,-0.550010539357396,0.0,14,7,False
ID0041,Merge Q715,jama,11,0.0,0.2071267315566417,9,7,False
ID0041,Merge Q715,jama,12,0.0,0.2071267315566417,10,7,False
ID0041,Merge Q715,jama,13,0.0,0.2071267315566417,11,7,False
ID0041,Merge Q715,jama,14,1.88468938449968,0.9168759532115671,2,7,True
ID0042,Merge Q1521,medxpert,1,2.1407003790735,1.0,1,7,True
ID0042,Merge Q1521,medxpert,2,0.100177857802054,0.20289965932721868,6,7,True
ID0042,Merge Q1521,medxpert,3,0.0554618462920189,0.18543200207932525,7,7,True
ID0042,Merge Q1521,medxpert,4,-0.419231435218753,0.0,8,7,False
ID0042,Merge Q1521,medxpert,5,1.16618256197444,0.6193188382369137,5,7,True
ID0042,Merge Q1521,medxpert,6,1.97569887663702,0.9355445713376949,3,7,True
ID0042,Merge Q1521,medxpert,7,1.35810617730857,0.6942909973634221,4,7,True
ID0042,Merge Q1521,medxpert,8,2.11749906808448,0.9909367464947755,2,7,True
ID0045,Merge Q1595,medxpert,1,0.802362042985216,0.21300471326603532,2,1,False
ID0045,Merge Q1595,medxpert,2,0.0,0.0,3,1,False
ID0045,Merge Q1595,medxpert,3,3.76687459485037,1.0,1,1,True
ID0046,Merge Q1115,medbullets,1,4.235250123957051,0.910845929173929,3,9,True
ID0046,Merge Q1115,medbullets,2,0.0,0.41020160307596704,8,9,True
ID0046,Merge Q1115,medbullets,3,-0.4811480306088924,0.3533256159471385,10,9,False
ID0046,Merge Q1115,medbullets,4,-0.910562275629522,0.3025650235327392,11,9,False
ID0046,Merge Q1115,medbullets,5,-2.735738353722787,0.08681293785110722,13,9,False
ID0046,Merge Q1115,medbullets,6,-2.163735162620159,0.1544288150139652,12,9,False
ID0046,Merge Q1115,medbullets,7,-3.47014097576116,0.0,14,9,False
ID0046,Merge Q1115,medbullets,8,0.4955711696273399,0.4687825338333341,6,9,True
ID0046,Merge Q1115,medbullets,9,1.670458096622995,0.6076646438838929,5,9,True
ID0046,Merge Q1115,medbullets,10,4.989457791624713,1.0,1,9,True
ID0046,Merge Q1115,medbullets,11,-0.0,0.41020160307596704,9,9,True
ID0046,Merge Q1115,medbullets,12,4.366220910454199,0.9263278438720678,2,9,True
ID0046,Merge Q1115,medbullets,13,0.4221330598878035,0.4601014944886951,7,9,True
ID0046,Merge Q1115,medbullets,14,2.445891075164546,0.6993277356999091,4,9,True
ID0047,Merge Q249,jama,1,8.07501868671236,1.0,1,5,True
ID0047,Merge Q249,jama,2,0.300203368174121,0.2648613864705997,5,5,True
ID0047,Merge Q249,jama,3,0.292699310928583,0.2641518490715343,6,5,False
ID0047,Merge Q249,jama,4,3.6687971547182494,0.5833748513344048,2,5,True
ID0047,Merge Q249,jama,5,0.822562712012108,0.31425246626609804,3,5,True
ID0047,Merge Q249,jama,6,0.360441215900442,0.270557106053023,4,5,True
ID0047,Merge Q249,jama,7,-2.34153477434286,0.015074911058500154,7,5,False
ID0047,Merge Q249,jama,8,-2.50096681513926,0.0,8,5,False
ID0048,Merge Q1110,medbullets,1,-2.257067585826145,0.2680004286067163,9,5,False
ID0048,Merge Q1110,medbullets,2,2.7685231705576534,0.8020102748403289,2,5,True
ID0048,Merge Q1110,medbullets,3,4.631813406944275,1.0,1,5,True
ID0048,Merge Q1110,medbullets,4,-4.779231711098847,0.0,10,5,False
ID0048,Merge Q1110,medbullets,5,0.6871863391154744,0.5808513275251385,3,5,True
ID0048,Merge Q1110,medbullets,6,-0.8659389375434254,0.415819149145587,8,5,False
ID0048,Merge Q1110,medbullets,7,0.1523603770031797,0.5240217240747299,6,5,False
ID0048,Merge Q1110,medbullets,8,-0.0,0.5078321962282349,7,5,False
ID0048,Merge Q1110,medbullets,9,0.5602476193524736,0.567363057288326,4,5,True
ID0048,Merge Q1110,medbullets,10,0.273386400438344,0.5368817222914136,5,5,True
ID0056,Merge Q3184,medxpert,1,9.78588972031657,1.0,1,2,True
ID0056,Merge Q3184,medxpert,2,1.01092716899399,0.22288767758949807,3,2,False
ID0056,Merge Q3184,medxpert,3,-1.50586605072021,0.0,4,2,False
ID0056,Merge Q3184,medxpert,4,1.81275828533442,0.2938979910074625,2,2,True
ID0057,Merge Q3862,mmlu,1,-0.41707406597162,0.0,4,2,False
ID0057,Merge Q3862,mmlu,2,3.9452907015201,1.0,1,2,True
ID0057,Merge Q3862,mmlu,3,0.923519834876061,0.307308987739349,3,2,False
ID0057,Merge Q3862,mmlu,4,1.92641395542922,0.5372058840343841,2,2,True
ID0059,Merge Q3956,mmlu,1,0.29728349320494,0.0932980860750592,3,2,False
ID0059,Merge Q3956,mmlu,2,-0.71942890066004,0.034048072951928604,6,2,False
ID0059,Merge Q3956,mmlu,3,0.0,0.07597356934843222,4,2,False
ID0059,Merge Q3956,mmlu,4,-0.197728390094939,0.0644507338065096,5,2,False
ID0059,Merge Q3956,mmlu,5,0.330144310805184,0.09521308572077987,2,2,True
ID0059,Merge Q3956,mmlu,6,-1.30368358572661,0.0,7,2,False
ID0059,Merge Q3956,mmlu,7,15.8560154636575,1.0,1,2,True
ID0060,Merge Q689,jama,1,2.63926599312584,0.743023816871737,2,2,True
ID0060,Merge Q689,jama,2,-1.36020946237965,0.21586112824073092,6,2,False
ID0060,Merge Q689,jama,3,-2.99790367484093,0.0,7,2,False
ID0060,Merge Q689,jama,4,0.0,0.39514755849056077,5,2,False
ID0060,Merge Q689,jama,5,2.09028641318268,0.6706639400363934,3,2,False
ID0060,Merge Q689,jama,6,0.859831066909019,0.5084801347353465,4,2,False
ID0060,Merge Q689,jama,7,4.58889171443779,1.0,1,2,True
ID0062,Merge Q670,jama,1,2.96379744166929,1.0,1,3,True
ID0062,Merge Q670,jama,2,0.339799441723704,0.5711317957874942,3,3,True
ID0062,Merge Q670,jama,3,0.0,0.5155947197807751,5,3,False
ID0062,Merge Q670,jama,4,-2.78040200471878,0.06116372754018597,7,3,False
ID0062,Merge Q670,jama,5,0.30522430271509,0.5654808090956867,4,3,False
ID0062,Merge Q670,jama,6,1.58234948702887,0.7742151085740301,2,3,True
ID0062,Merge Q670,jama,7,-3.15462769260666,0.0,8,3,False
ID0062,Merge Q670,jama,8,0.0,0.5155947197807751,6,3,False
ID0063,Merge Q1952,medxpert,1,0.162707398061675,0.4379123463598817,3,3,True
ID0063,Merge Q1952,medxpert,2,0.630517543251662,0.8524406338101356,2,3,True
ID0063,Merge Q1952,medxpert,3,-0.331492502242327,0.0,5,3,False
ID0063,Merge Q1952,medxpert,4,-0.207436750175042,0.10992625743915917,4,3,False
ID0063,Merge Q1952,medxpert,5,0.797043617855695,1.0,1,3,True
ID0067,Merge Q1277,medbullets,1,0.0,1.0,1,3,True
ID0067,Merge Q1277,medbullets,2,-0.930618351115144,0.5240587872573758,2,3,True
ID0067,Merge Q1277,medbullets,3,-1.9553220570087435,0.0,3,3,True
ID0069,Merge Q468,jama,1,0.22833414570767,0.8549120265952609,2,5,True
ID0069,Merge Q468,jama,2,-0.532287441129593,0.0,12,5,False
ID0069,Merge Q468,jama,3,-0.418573837727308,0.12781010796752035,11,5,False
ID0069,Merge Q468,jama,4,-0.410630122589413,0.13673856559317313,10,5,False
ID0069,Merge Q468,jama,5,-0.0175610355131356,0.5785344541658517,8,5,False
ID0069,Merge Q468,jama,6,0.0,0.5982724430941861,7,5,False
ID0069,Merge Q468,jama,7,0.0944638775907186,0.704446533375963,5,5,True
ID0069,Merge Q468,jama,8,0.0531708385920417,0.6580346036259479,6,5,False
ID0069,Merge Q468,jama,9,0.170487284287704,0.789894180159489,4,5,True
ID0069,Merge Q468,jama,10,-0.0967269215605438,0.48955477064225017,9,5,False
ID0069,Merge Q468,jama,11,0.198261029958154,0.8211108976549731,3,5,True
ID0069,Merge Q468,jama,12,0.357419994460575,1.0,1,5,True
ID0071,Merge Q1749,medxpert,1,3.04595436099233,1.0,1,3,True
ID0071,Merge Q1749,medxpert,2,1.72593219931557,0.566631011094101,3,3,True
ID0071,Merge Q1749,medxpert,3,2.36795616522431,0.7774102578650793,2,3,True
ID0071,Merge Q1749,medxpert,4,0.0,0.0,4,3,False
ID0073,Merge Q2456,medxpert,1,3.09870924512043,0.26670725171580173,2,2,True
ID0073,Merge Q2456,medxpert,2,-1.93597693232746,0.0,8,2,False
ID0073,Merge Q2456,medxpert,3,0.0785043518990278,0.10671504598551045,4,2,False
ID0073,Merge Q2456,medxpert,4,-0.83022895157754,0.05857584656559476,6,2,False
ID0073,Merge Q2456,medxpert,5,2.5589397361956,0.2381135246767306,3,2,False
ID0073,Merge Q2456,medxpert,6,0.00161870088979556,0.10264210877466583,5,2,False
ID0073,Merge Q2456,medxpert,7,-1.1221855487533,0.04310975018766411,7,2,False
ID0073,Merge Q2456,medxpert,8,16.9412232377405,1.0,1,2,True
ID0074,Merge Q3823,mmlu,1,2.90291804154331,0.6940318716874244,4,6,True
ID0074,Merge Q3823,mmlu,2,0.736282922386206,0.29122505871185184,6,6,True
ID0074,Merge Q3823,mmlu,3,-0.830171316862106,0.0,9,6,False
ID0074,Merge Q3823,mmlu,4,0.327878460815627,0.21529713798551883,7,6,False
ID0074,Merge Q3823,mmlu,5,3.00388524544523,0.7128030423654892,3,6,True
ID0074,Merge Q3823,mmlu,6,4.54867295628204,1.0,1,6,True
ID0074,Merge Q3823,mmlu,7,4.19572793487401,0.9343827403276503,2,6,True
ID0074,Merge Q3823,mmlu,8,-0.0852045170087208,0.13849941772304233,8,6,False
ID0074,Merge Q3823,mmlu,9,2.16483345269399,0.5568119502008556,5,6,True
ID0082,Merge Q1287,medbullets,1,3.0693137025521944,0.9918963725576537,2,2,True
ID0082,Merge Q1287,medbullets,2,0.8851108665393203,0.38815459465742147,4,2,False
ID0082,Merge Q1287,medbullets,3,3.0986308157444,1.0,1,2,True
ID0082,Merge Q1287,medbullets,4,0.1526384758375249,0.18568979782912504,5,2,False
ID0082,Merge Q1287,medbullets,5,-0.5191457171458115,0.0,8,2,False
ID0082,Merge Q1287,medbullets,6,1.1040564490172582,0.44867397181834967,3,2,False
ID0082,Merge Q1287,medbullets,7,-0.2602340096091186,0.07156652855223496,7,2,False
ID0082,Merge Q1287,medbullets,8,-0.1625704601377292,0.09856199070516312,6,2,False
ID0085,Merge Q2319,medxpert,1,4.64559757894882,0.37869877492810544,2,2,True
ID0085,Merge Q2319,medxpert,2,-2.22963642862752,0.0,4,2,False
ID0085,Merge Q2319,medxpert,3,2.00903449952602,0.23347270595389955,3,2,False
ID0085,Merge Q2319,medxpert,4,15.9252520018449,1.0,1,2,True
ID0092,Merge Q2438,medxpert,1,0.0,0.0,8,2,False
ID0092,Merge Q2438,medxpert,2,0.220487232956598,0.010669863152642461,5,2,False
ID0092,Merge Q2438,medxpert,3,0.589286416769028,0.028516868484055262,4,2,False
ID0092,Merge Q2438,medxpert,4,1.54602812588748,0.07481570842971598,2,2,True
ID0092,Merge Q2438,medxpert,5,0.0569702673784473,0.002756916799881739,7,2,False
ID0092,Merge Q2438,medxpert,6,0.762207511583348,0.036884901377084924,3,2,False
ID0092,Merge Q2438,medxpert,7,20.6644855517189,1.0,1,2,True
ID0092,Merge Q2438,medxpert,8,0.117391743529941,0.005680845198692894,6,2,False
ID0093,Merge Q446,jama,1,0.661875898346771,1.0,1,6,True
ID0093,Merge Q446,jama,2,0.0,0.6399988639699443,3,6,True
ID0093,Merge Q446,jama,3,-0.490063693374395,0.37344816045809803,8,6,False
ID0093,Merge Q446,jama,4,-1.07154549334639,0.05717420473075838,9,6,False
ID0093,Merge Q446,jama,5,0.0,0.6399988639699443,4,6,True
ID0093,Merge Q446,jama,6,0.0,0.6399988639699443,5,6,True
ID0093,Merge Q446,jama,7,-0.012994631835731,0.6329309495242901,7,6,False
ID0093,Merge Q446,jama,8,0.0897975892963778,0.6888407000908895,2,6,True
ID0093,Merge Q446,jama,9,-1.17666246196416,0.0,10,6,False
ID0093,Merge Q446,jama,10,0.0,0.6399988639699443,6,6,True
ID0094,Merge Q267,jama,1,10.8131994823888,1.0,1,4,True
ID0094,Merge Q267,jama,2,-6.87895686723188,0.0,11,4,False
ID0094,Merge Q267,jama,3,0.492856677621603,0.4166712863698796,6,4,False
ID0094,Merge Q267,jama,4,-1.635719785676,0.29635941362615725,10,4,False
ID0094,Merge Q267,jama,5,0.447154992984052,0.41408812557622476,7,4,False
ID0094,Merge Q267,jama,6,1.21914824764397,0.457722900185057,5,4,False
ID0094,Merge Q267,jama,7,2.04411718440262,0.5043519780914557,4,4,True
ID0094,Merge Q267,jama,8,0.0,0.3888139315126143,9,4,False
ID0094,Merge Q267,jama,9,2.77787954360684,0.5458258575159924,3,4,True
ID0094,Merge Q267,jama,10,3.49105696930621,0.586136230746142,2,4,True
ID0094,Merge Q267,jama,11,0.0536673622792686,0.39184733011133394,8,4,False
ID0096,Merge Q2672,medxpert,1,3.4048094756705,1.0,1,3,True
ID0096,Merge Q2672,medxpert,2,1.44511421542207,0.38849181895248563,2,3,True
ID0096,Merge Q2672,medxpert,3,1.16044123470783,0.29966175431893083,3,3,True
ID0096,Merge Q2672,medxpert,4,0.964698923531188,0.2385818369002957,4,3,False
ID0096,Merge Q2672,medxpert,5,0.200117664529937,0.0,5,3,False
ID0098,Merge Q4040,mmlu,1,2.52544021365514,0.5346163481665834,5,4,False
ID0098,Merge Q4040,mmlu,2,3.45283028780043,0.6479685880152477,3,4,True
ID0098,Merge Q4040,mmlu,3,2.32594648003578,0.5102327989223584,6,4,False
ID0098,Merge Q4040,mmlu,4,0.0,0.2259390042932097,10,4,False
ID0098,Merge Q4040,mmlu,5,-1.39032579506077,0.05600345356526087,13,4,False
ID0098,Merge Q4040,mmlu,6,0.157135084951643,0.24514517690023765,8,4,False
ID0098,Merge Q4040,mmlu,7,6.3329713216069,1.0,1,4,True
ID0098,Merge Q4040,mmlu,8,0.754434536499779,0.3181513827902015,7,4,False
ID0098,Merge Q4040,mmlu,9,-0.551637926144141,0.15851387622987634,11,4,False
ID0098,Merge Q4040,mmlu,10,3.23440095399561,0.6212705944463096,4,4,True
ID0098,Merge Q4040,mmlu,11,-1.84851741988989,0.0,14,4,False
ID0098,Merge Q4040,mmlu,12,-0.709459532028359,0.13922379213017683,12,4,False
ID0098,Merge Q4040,mmlu,13,0.0304331056153431,0.22965875586617043,9,4,False
ID0098,Merge Q4040,mmlu,14,4.40496675285566,0.7643455085414548,2,4,True
ID0110,Merge Q180,jama,1,-0.374108836690987,0.3912539760482029,7,8,True
ID0110,Merge Q180,jama,2,-5.70552340299406,0.16849905843679983,10,8,False
ID0110,Merge Q180,jama,3,0.342675436288118,0.42120235460457667,6,8,True
ID0110,Merge Q180,jama,4,2.21820557551855,0.49956496483611956,3,8,True
ID0110,Merge Q180,jama,5,-0.8011894675951,0.37340987303063544,9,8,False
ID0110,Merge Q180,jama,6,3.9850459335279,0.5733863444130199,2,8,True
ID0110,Merge Q180,jama,7,1.39289826152616,0.4650823222942279,5,8,True
ID0110,Merge Q180,jama,8,-0.762256579390896,0.3750365505655462,8,8,True
ID0110,Merge Q180,jama,9,2.14374548287796,0.49645390461087935,4,8,True
ID0110,Merge Q180,jama,10,-9.73837863326764,0.0,11,8,False
ID0110,Merge Q180,jama,11,14.1956140411556,1.0,1,8,True
ID0111,Merge Q1204,medbullets,1,0.9717822989885508,0.45979471586692106,5,5,True
ID0111,Merge Q1204,medbullets,2,3.021025110059157,1.0,1,5,True
ID0111,Merge Q1204,medbullets,3,1.527840435504913,0.6063783915585286,4,5,True
ID0111,Merge Q1204,medbullets,4,0.1202487207751609,0.2353201264807575,7,5,False
ID0111,Merge Q1204,medbullets,5,-0.5837309996957794,0.04974252539489631,10,5,False
ID0111,Merge Q1204,medbullets,6,0.3027241418388623,0.2834228628429366,6,5,False
ID0111,Merge Q1204,medbullets,7,1.7136860034187391,0.6553695395461657,3,5,True
ID0111,Merge Q1204,medbullets,8,-0.4160164489303208,0.09395411713993361,8,5,False
ID0111,Merge Q1204,medbullets,9,-0.772426881731759,0.0,11,5,False
ID0111,Merge Q1204,medbullets,10,2.5667165649659567,0.8802387519134733,2,5,True
ID0111,Merge Q1204,medbullets,11,-0.4845663276650095,0.0758835368655472,9,5,False
ID0112,Merge Q1781,medxpert,1,12.1255945344844,1.0,1,2,True
ID0112,Merge Q1781,medxpert,2,2.59894301705306,0.24534274994977875,4,2,False
ID0112,Merge Q1781,medxpert,3,-0.498217821121216,0.0,6,2,False
ID0112,Merge Q1781,medxpert,4,5.57721347883486,0.48126755442925095,2,2,True
ID0112,Merge Q1781,medxpert,5,4.26016954776715,0.37693742863465485,3,2,False
ID0112,Merge Q1781,medxpert,6,0.752644569188186,0.09908753038094356,5,2,False
ID0113,Merge Q3936,mmlu,1,0.0,0.2779370493120286,9,4,False
ID0113,Merge Q3936,mmlu,2,0.0,0.2779370493120286,10,4,False
ID0113,Merge Q3936,mmlu,3,2.35627743601799,0.3862550151078614,5,4,False
ID0113,Merge Q3936,mmlu,4,0.752245501323819,0.31251774054852544,7,4,False
ID0113,Merge Q3936,mmlu,5,2.45669499467583,0.39087120567936834,4,4,True
ID0113,Merge Q3936,mmlu,6,-5.74152771190998,0.013999283407223208,13,4,False
ID0113,Merge Q3936,mmlu,7,6.15450506118937,0.5608593650452681,2,4,True
