QA_ID,Mean_Score,Std_Score,Extracted_Answer,Upper_Threshold,Lower_Threshold,Highly Relevant,Low Relevant,Irrelevant,QA_Index,Ground_Truth_Answer,Answer_Match
MedBullets_df_op4_Q103,7.825454225782973,12.110272885986902,NONE,19.935727111769875,-4.284818660203928,0.1875,0.3125,0.5,102,C,False
MedBullets_df_op4_Q104,38.100456548978485,30.811362634886773,C,68.91181918386526,7.289093914091712,0.2,0.6,0.2,103,B,False
MedBullets_df_op4_Q105,18.865268579854163,23.958390026278273,C,42.82365860613244,-5.09312144642411,0.2222222222222222,0.6666666666666666,0.1111111111111111,104,C,True
MedBullets_df_op4_Q106,48.24202040841014,44.065541691664876,D,92.30756210007502,4.176478716745265,0.25,0.75,0.0,105,C,False
MedBullets_df_op4_Q107,23.52378639666516,15.544448416331685,D,39.06823481299684,7.979337980333474,0.1111111111111111,0.7777777777777778,0.1111111111111111,106,C,False
MedBullets_df_op4_Q108,11.359429111422603,15.462676855622812,NONE,26.822105967045417,-4.103247744200209,0.1,0.7,0.2,107,A,False
MedBullets_df_op4_Q109,4.042401803458327,9.040061460270257,NONE,13.082463263728584,-4.99765965681193,0.125,0.125,0.75,108,D,False
MedBullets_df_op4_Q110,19.250952803785307,26.856555388464272,B,46.10750819224958,-7.605602584678966,0.2857142857142857,0.14285714285714285,0.5714285714285714,109,D,False
MedBullets_df_op4_Q111,41.37563775376619,25.764032834891296,B,67.13967058865748,15.611604918874896,0.2857142857142857,0.7142857142857143,0.0,110,A,False
MedBullets_df_op4_Q112,29.57126295802167,34.214331383681674,D,63.785594341703344,-4.6430684256600046,0.18181818181818182,0.5454545454545454,0.2727272727272727,111,B,False
MedBullets_df_op4_Q113,0.7721861543324071,1.968298689706911,NONE,2.740484844039318,-1.196112535374504,0.09090909090909091,0.09090909090909091,0.8181818181818182,112,C,False
MedBullets_df_op4_Q114,47.505740661398555,39.15179666907837,A,86.65753733047693,8.353943992320183,0.25,0.625,0.125,113,A,True
MedBullets_df_op4_Q115,35.90534593892738,20.10613978637684,A,56.011485725304226,15.799206152550543,0.2,0.7,0.1,114,D,False
MedBullets_df_op4_Q116,17.526701640296697,22.05596435417475,A,39.58266599447145,-4.529262713878055,0.2,0.4,0.4,115,B,False
MedBullets_df_op4_Q117,31.225959806341695,27.464489514163162,A,58.690449320504854,3.761470292178533,0.25,0.5,0.25,116,A,True
MedBullets_df_op4_Q118,5.136041869428102,12.580681877669074,NONE,17.716723747097177,-7.444640008240972,0.16666666666666666,0.0,0.8333333333333334,117,D,False
MedBullets_df_op4_Q119,11.265719943386099,16.76528171494638,NONE,28.031001658332478,-5.4995617715602805,0.2,0.3,0.5,118,B,False
MedBullets_df_op4_Q120,10.039528882843952,13.869322250245737,NONE,23.90885113308969,-3.829793367401786,0.13333333333333333,0.3333333333333333,0.5333333333333333,119,A,False
MedBullets_df_op4_Q121,45.663473638961236,34.13688771520517,A,79.8003613541664,11.526585923756066,0.375,0.5,0.125,120,B,False
MedBullets_df_op4_Q122,28.254550575655674,19.37756262879117,B,47.632113204446846,8.876987946864503,0.1111111111111111,0.7777777777777778,0.1111111111111111,121,B,True
MedBullets_df_op4_Q123,43.16828272834173,28.636963480138284,D,71.80524620848001,14.531319248203445,0.1,0.7,0.2,122,A,False
MedBullets_df_op4_Q124,34.40916577520478,43.647907470505054,C,78.05707324570983,-9.238741695300277,0.1,0.8,0.1,123,C,True
MedBullets_df_op4_Q125,51.98638024102767,25.007160856899155,A,76.99354109792682,26.979219384128513,0.16666666666666666,0.8333333333333334,0.0,124,A,True
MedBullets_df_op4_Q126,25.137286537352125,29.218406647076367,A,54.35569318442849,-4.081120109724242,0.15384615384615385,0.5384615384615384,0.3076923076923077,125,C,False
MedBullets_df_op4_Q127,19.9809705119397,16.810004090762657,B,36.790974602702356,3.1709664211770416,0.125,0.75,0.125,126,B,True
MedBullets_df_op4_Q128,36.56446869216653,33.33847447367464,A,69.90294316584117,3.2259942184918913,0.2222222222222222,0.5555555555555556,0.2222222222222222,127,D,False
MedBullets_df_op4_Q129,39.41229552978112,26.618087059566708,A,66.03038258934782,12.79420847021441,0.2222222222222222,0.6666666666666666,0.1111111111111111,128,D,False
MedBullets_df_op4_Q130,35.047964014463325,27.36785868876798,D,62.415822703231306,7.680105325695344,0.16666666666666666,0.8333333333333334,0.0,129,B,False
MedBullets_df_op4_Q131,25.969280734747738,17.223628068780865,A,43.1929088035286,8.745652665966873,0.25,0.625,0.125,130,A,True
MedBullets_df_op4_Q132,33.99639212290526,23.752554830194438,A,57.748946953099704,10.243837292710825,0.18181818181818182,0.7272727272727273,0.09090909090909091,131,A,True
MedBullets_df_op4_Q133,6.492447560411919,15.229559276489695,NONE,21.722006836901613,-8.737111716077777,0.18181818181818182,0.09090909090909091,0.7272727272727273,132,D,False
MedBullets_df_op4_Q134,38.10292362316502,19.444928873313103,B,57.54785249647812,18.657994749851916,0.16666666666666666,0.8333333333333334,0.0,133,B,True
MedBullets_df_op4_Q135,27.337204241604447,39.26396976072491,A,66.60117400232936,-11.926765519120465,0.3,0.1,0.6,134,B,False
MedBullets_df_op4_Q136,29.43524986979118,21.434084178345042,C,50.869334048136224,8.001165691446136,0.2857142857142857,0.7142857142857143,0.0,135,C,True
MedBullets_df_op4_Q137,27.771880884181765,30.51067088484393,A,58.282551769025694,-2.7387900006621635,0.18181818181818182,0.5454545454545454,0.2727272727272727,136,C,False
MedBullets_df_op4_Q138,38.36243631460874,25.439539611274252,A,63.801975925883,12.92289670333449,0.2222222222222222,0.7777777777777778,0.0,137,C,False
MedBullets_df_op4_Q139,40.18689584224841,23.253029271774043,A,63.43992511402246,16.93386657047437,0.18181818181818182,0.7272727272727273,0.09090909090909091,138,B,False
MedBullets_df_op4_Q140,32.94475166669007,36.08677609496445,A,69.03152776165452,-3.1420244282743823,0.3,0.4,0.3,139,D,False
MedBullets_df_op4_Q141,16.186379330745087,15.393694336099294,NONE,31.58007366684438,0.7926849946457928,0.1111111111111111,0.5555555555555556,0.3333333333333333,140,C,False
MedBullets_df_op4_Q142,22.357061405314578,22.54296233543098,A,44.90002374074555,-0.18590093011640008,0.16666666666666666,0.6666666666666666,0.16666666666666666,141,A,True
MedBullets_df_op4_Q143,36.63385053024198,37.92280475927053,A,74.5566552895125,-1.2889542290285476,0.1,0.7,0.2,142,D,False
MedBullets_df_op4_Q144,23.100480144162063,23.574938951320643,A,46.67541909548271,-0.47445880715858024,0.25,0.5,0.25,143,C,False
MedBullets_df_op4_Q145,19.856198959278768,25.489814852731943,A,45.34601381201071,-5.633615893453175,0.125,0.625,0.25,144,C,False
MedBullets_df_op4_Q146,17.193241181097,24.754718574594033,D,41.94795975569103,-7.561477393497032,0.2,0.2,0.6,145,D,True
MedBullets_df_op4_Q147,27.386819460644585,24.60603135227906,C,51.99285081292365,2.780788108365524,0.2,0.5,0.3,146,B,False
MedBullets_df_op4_Q148,20.617855869422353,13.306746773647333,D,33.92460264306969,7.31110909577502,0.3333333333333333,0.5833333333333334,0.08333333333333333,147,D,True
MedBullets_df_op4_Q149,32.63392942367226,19.287692113939695,D,51.921621537611955,13.346237309732562,0.25,0.75,0.0,148,C,False
MedBullets_df_op4_Q150,33.880880358771236,29.95932800744594,NONE,63.840208366217176,3.921552351325296,0.2222222222222222,0.6666666666666666,0.1111111111111111,149,C,False
MedBullets_df_op4_Q151,32.13377731058314,31.712904218031927,A,63.846681528615065,0.42087309255121497,0.1111111111111111,0.7777777777777778,0.1111111111111111,150,B,False
MedBullets_df_op4_Q152,28.86419105791596,24.2065965896867,D,53.07078764760266,4.657594468229259,0.125,0.75,0.125,151,B,False
MedBullets_df_op4_Q153,51.74035124590481,36.27084014745715,NONE,88.01119139336197,15.469511098447661,0.16666666666666666,0.6666666666666666,0.16666666666666666,152,C,False
MedBullets_df_op4_Q154,26.972161152849157,23.183444538870155,NONE,50.155605691719316,3.788716613979002,0.25,0.625,0.125,153,C,False
MedBullets_df_op4_Q155,46.577656209098606,29.717926737935947,B,76.29558294703455,16.85972947116266,0.25,0.75,0.0,154,D,False
MedBullets_df_op4_Q156,10.638848179148244,18.48832818266304,NONE,29.127176361811284,-7.849480003514795,0.1,0.5,0.4,155,B,False
MedBullets_df_op4_Q157,82.13584353769568,30.100198203319643,B,112.23604174101533,52.035645334376035,0.0,1.0,0.0,156,D,False
MedBullets_df_op4_Q158,1.127578521808289,3.5213411063305435,NONE,4.648919628138833,-2.3937625845222543,0.07692307692307693,0.07692307692307693,0.8461538461538461,157,C,False
MedBullets_df_op4_Q159,0.4834931884888129,1.3675252489517808,NONE,1.8510184374405938,-0.8840320604629679,0.125,0.0,0.875,158,B,False
MedBullets_df_op4_Q160,14.31181341669665,14.277769449458141,B,28.589582866154792,0.034043967238508444,0.23076923076923078,0.5384615384615384,0.23076923076923078,159,C,False
MedBullets_df_op4_Q161,24.840046075366683,39.337483128557025,NONE,64.17752920392371,-14.497437053190342,0.18181818181818182,0.36363636363636365,0.45454545454545453,160,D,False
MedBullets_df_op4_Q162,14.672338219163219,20.26906108112142,NONE,34.941399300284644,-5.596722861958202,0.15384615384615385,0.3076923076923077,0.5384615384615384,161,B,False
MedBullets_df_op4_Q163,39.9928342573186,28.547731864728537,A,68.54056612204714,11.445102392590062,0.2222222222222222,0.7777777777777778,0.0,162,B,False
MedBullets_df_op4_Q164,13.077861518315311,25.169325416473974,NONE,38.24718693478928,-12.091463898158663,0.1111111111111111,0.3333333333333333,0.5555555555555556,163,C,False
MedBullets_df_op4_Q165,10.680193041515134,22.99067653932252,NONE,33.67086958083765,-12.310483497807388,0.1111111111111111,0.3333333333333333,0.5555555555555556,164,D,False
MedBullets_df_op4_Q166,11.525291671434864,14.97939086020103,C,26.504682531635893,-3.4540991887661665,0.16666666666666666,0.3333333333333333,0.5,165,D,False
MedBullets_df_op4_Q167,41.512132983375,21.69459012426861,A,63.20672310764361,19.817542859106386,0.25,0.75,0.0,166,C,False
MedBullets_df_op4_Q168,16.406459168909436,19.874307256462135,NONE,36.28076642537157,-3.4678480875526994,0.2,0.3,0.5,167,B,False
MedBullets_df_op4_Q169,29.33113044008611,23.87403083555498,A,53.20516127564109,5.45709960453113,0.2,0.6,0.2,168,D,False
MedBullets_df_op4_Q170,21.83988484640993,31.17979623706551,NONE,53.01968108347544,-9.33991139065558,0.3,0.2,0.5,169,D,False
MedBullets_df_op4_Q171,26.371662446010777,12.857001355298527,D,39.2286638013093,13.51466109071225,0.08333333333333333,0.8333333333333334,0.08333333333333333,170,D,True
MedBullets_df_op4_Q172,29.560908884901956,23.431439334177078,A,52.992348219079034,6.1294695507248775,0.2222222222222222,0.6666666666666666,0.1111111111111111,171,A,True
MedBullets_df_op4_Q173,35.64101023043723,21.77084546586559,A,57.41185569630282,13.87016476457164,0.3333333333333333,0.5555555555555556,0.1111111111111111,172,A,True
MedBullets_df_op4_Q174,49.70278909212583,39.47131435879628,A,89.1741034509221,10.231474733329556,0.3333333333333333,0.6666666666666666,0.0,173,B,False
MedBullets_df_op4_Q175,15.972137950302681,28.86892615155109,B,44.841064101853775,-12.896788201248409,0.2222222222222222,0.1111111111111111,0.6666666666666666,174,A,False
MedBullets_df_op4_Q176,12.379118400788684,18.838304116358398,NONE,31.21742251714708,-6.459185715569713,0.18181818181818182,0.2727272727272727,0.5454545454545454,175,B,False
MedBullets_df_op4_Q177,23.831948502779714,19.255310578386563,B,43.08725908116628,4.57663792439315,0.15384615384615385,0.6153846153846154,0.23076923076923078,176,A,False
MedBullets_df_op4_Q178,13.875159825676429,26.833516503913557,NONE,40.708676329589984,-12.958356678237129,0.2,0.2,0.6,177,B,False
MedBullets_df_op4_Q179,25.18134601460746,17.13374905874345,NONE,42.31509507335091,8.047596955864009,0.18181818181818182,0.7272727272727273,0.09090909090909091,178,A,False
MedBullets_df_op4_Q180,18.308741355757054,12.337180699352425,NONE,30.64592205510948,5.971560656404629,0.2,0.8,0.0,179,A,False
MedBullets_df_op4_Q181,45.681477096505446,20.259691364968216,A,65.94116846147367,25.42178573153723,0.25,0.75,0.0,180,B,False
MedBullets_df_op4_Q182,41.463414455188776,29.769414024838007,C,71.23282848002678,11.69400043035077,0.1111111111111111,0.8888888888888888,0.0,181,B,False
MedBullets_df_op4_Q183,47.06051570892767,36.77423393802034,A,83.83474964694801,10.28628177090733,0.125,0.875,0.0,182,B,False
MedBullets_df_op4_Q184,16.929159055784357,17.56013188720354,A,34.48929094298789,-0.6309728314191823,0.21428571428571427,0.42857142857142855,0.35714285714285715,183,A,True
MedBullets_df_op4_Q185,13.680859382735616,18.02324245289746,NONE,31.704101835633075,-4.342383070161844,0.125,0.625,0.25,184,A,False
MedBullets_df_op4_Q186,28.72428066835341,35.00950566674579,D,63.7337863350992,-6.28522499839238,0.2,0.4,0.4,185,B,False
MedBullets_df_op4_Q187,21.914223484130602,27.66829829783935,NONE,49.58252178196995,-5.754074813708748,0.1111111111111111,0.4444444444444444,0.4444444444444444,186,A,False
MedBullets_df_op4_Q188,18.021347229011102,31.504707635799814,A,49.52605486481092,-13.483360406788712,0.1,0.6,0.3,187,B,False
MedBullets_df_op4_Q189,24.86263959404903,26.8968153642564,D,51.759454958305426,-2.034175770207373,0.16666666666666666,0.5,0.3333333333333333,188,B,False
MedBullets_df_op4_Q190,32.89448548752704,31.192723694195976,A,64.08720918172301,1.701761793331066,0.25,0.75,0.0,189,C,False
MedBullets_df_op4_Q191,7.420551219036742,15.41318304414746,NONE,22.833734263184205,-7.992631825110719,0.15384615384615385,0.15384615384615385,0.6923076923076923,190,D,False
