QA_ID,Mean_Score,Std_Score,Extracted_Answer,Upper_Threshold,Lower_Threshold,Highly Relevant,Low Relevant,Irrelevant,QA_Index,Ground_Truth_Answer,Answer_Match
MedBullets_df_op4_Q101,11.130050882623431,13.322491289395893,B,24.452542172019324,-2.1924404067724623,0.2222222222222222,0.3333333333333333,0.4444444444444444,100,B,True
MedBullets_df_op4_Q102,39.918127145884434,27.379711645318903,A,67.29783879120333,12.538415500565531,0.4,0.6,0.0,101,D,False
MedBullets_df_op4_Q103,3.1592902683973154,8.993668142124978,NONE,12.152958410522293,-5.834377873727663,0.25,0.25,0.5,102,C,False
MedBullets_df_op4_Q104,27.090721372328748,18.594635155329186,A,45.68535652765793,8.496086216999561,0.6,0.2,0.2,103,B,False
MedBullets_df_op4_Q105,13.92259195962615,20.786695675173167,A,34.70928763479932,-6.864103715547017,0.2222222222222222,0.6666666666666666,0.1111111111111111,104,C,False
MedBullets_df_op4_Q106,18.820825790785236,15.98170952662832,B,34.80253531741356,2.8391162641569156,0.5,0.5,0.0,105,C,False
MedBullets_df_op4_Q107,15.873369452714313,20.234317245423448,B,36.10768669813776,-4.360947792709135,0.18181818181818182,0.7272727272727273,0.09090909090909091,106,C,False
MedBullets_df_op4_Q108,8.246254559053835,19.952635625193896,B,28.19889018424773,-11.706381066140061,0.1,0.7,0.2,107,A,False
MedBullets_df_op4_Q109,16.921594497154384,17.405667950999394,B,34.327262448153775,-0.48407345384501,0.0,0.25,0.75,108,D,False
MedBullets_df_op4_Q110,37.87642355550837,51.46604587774789,D,89.34246943325626,-13.58962232223952,0.0,0.42857142857142855,0.5714285714285714,109,D,True
MedBullets_df_op4_Q111,22.80292835795175,16.80675369021315,D,39.6096820481649,5.9961746677386,0.375,0.625,0.0,110,A,False
MedBullets_df_op4_Q112,22.671372824250923,19.72237036948234,B,42.393743193733265,2.949002454768582,0.2727272727272727,0.45454545454545453,0.2727272727272727,111,B,True
MedBullets_df_op4_Q113,6.968055677880713,13.609207028744168,C,20.57726270662488,-6.6411513508634545,0.0,0.18181818181818182,0.8181818181818182,112,C,True
MedBullets_df_op4_Q114,19.182982088335518,22.051333740528637,C,41.234315828864155,-2.8683516521931196,0.5555555555555556,0.3333333333333333,0.1111111111111111,113,A,False
MedBullets_df_op4_Q115,8.209309752521504,12.959059066322553,C,21.16836881884406,-4.749749313801049,0.8181818181818182,0.09090909090909091,0.09090909090909091,114,D,False
MedBullets_df_op4_Q116,18.231283250226003,22.090164636779495,C,40.3214478870055,-3.8588813865534917,0.2,0.4,0.4,115,B,False
MedBullets_df_op4_Q117,22.0025332617828,18.979454768024667,A,40.98198802980747,3.0230784937581348,0.25,0.5,0.25,116,A,True
MedBullets_df_op4_Q118,5.4179528285497325,8.411724489614647,NONE,13.829677318164379,-2.9937716610649145,0.16666666666666666,0.0,0.8333333333333334,117,D,False
MedBullets_df_op4_Q119,10.059534173974638,11.0835244707441,D,21.14305864471874,-1.0239902967694618,0.2,0.3,0.5,118,B,False
MedBullets_df_op4_Q120,16.574738999044424,13.820040908328501,A,30.394779907372925,2.754698090715923,0.06666666666666667,0.4,0.5333333333333333,119,A,True
MedBullets_df_op4_Q121,14.774362246044673,11.894788718194684,A,26.669150964239357,2.8795735278499883,0.6666666666666666,0.2222222222222222,0.1111111111111111,120,B,False
MedBullets_df_op4_Q122,20.336132771836773,13.767619918101675,C,34.103752689938446,6.568512853735099,0.3333333333333333,0.5555555555555556,0.1111111111111111,121,B,False
MedBullets_df_op4_Q123,34.94181682910937,34.962965047444904,D,69.90478187655427,-0.02114821833553293,0.2,0.6,0.2,122,A,False
MedBullets_df_op4_Q124,21.348026668406916,43.6173924877289,D,64.96541915613582,-22.269365819321983,0.2,0.7,0.1,123,C,False
MedBullets_df_op4_Q125,21.68594988090286,20.56752138883568,B,42.25347126973854,1.1184284920671814,0.7142857142857143,0.2857142857142857,0.0,124,A,False
MedBullets_df_op4_Q126,21.23946675481259,46.37426082712767,A,67.61372758194025,-25.13479407231508,0.07692307692307693,0.6153846153846154,0.3076923076923077,125,C,False
MedBullets_df_op4_Q127,13.602838811346976,14.137786484747538,D,27.740625296094514,-0.5349476734005627,0.375,0.5,0.125,126,B,False
MedBullets_df_op4_Q128,21.814524841316377,17.765156427407977,B,39.57968126872436,4.0493684139084,0.3333333333333333,0.4444444444444444,0.2222222222222222,127,D,False
MedBullets_df_op4_Q129,21.61153048893627,24.76850809634568,B,46.38003858528195,-3.1569776074094094,0.3333333333333333,0.5555555555555556,0.1111111111111111,128,D,False
MedBullets_df_op4_Q130,20.054728957836364,19.666806909545993,B,39.72153586738236,0.38792204829037047,0.3076923076923077,0.6923076923076923,0.0,129,B,True
MedBullets_df_op4_Q131,24.316788813370156,19.168892303528988,C,43.485681116899144,5.147896509841168,0.25,0.625,0.125,130,A,False
MedBullets_df_op4_Q132,14.255660719880705,19.519211481698935,B,33.77487220157964,-5.26355076181823,0.45454545454545453,0.45454545454545453,0.09090909090909091,131,A,False
MedBullets_df_op4_Q133,5.734019448539967,8.024485996598589,B,13.758505445138557,-2.290466548058622,0.18181818181818182,0.09090909090909091,0.7272727272727273,132,D,False
MedBullets_df_op4_Q134,27.221678681215213,18.87502193003232,A,46.096700611247535,8.346656751182891,0.5,0.5,0.0,133,B,False
MedBullets_df_op4_Q135,20.12312954239322,24.973710709651435,A,45.09684025204466,-4.850581167258216,0.3,0.1,0.6,134,B,False
MedBullets_df_op4_Q136,17.686432304836206,15.776288622268599,A,33.462720927104805,1.9101436825676075,0.5,0.5,0.0,135,C,False
MedBullets_df_op4_Q137,9.169741857795008,14.824585351428638,C,23.99432720922365,-5.65484349363363,0.45454545454545453,0.2727272727272727,0.2727272727272727,136,C,True
MedBullets_df_op4_Q138,27.75831727374564,22.891512541672558,D,50.6498298154182,4.866804732073081,0.3,0.7,0.0,137,C,False
MedBullets_df_op4_Q139,23.54761141300267,19.4390289217807,B,42.986640334783374,4.10858249122197,0.4166666666666667,0.5,0.08333333333333333,138,B,True
MedBullets_df_op4_Q140,15.984988309100283,16.576259033882426,A,32.56124734298271,-0.5912707247821434,0.4,0.3,0.3,139,D,False
MedBullets_df_op4_Q141,11.20763074188082,15.488175231399927,B,26.69580597328075,-4.280544489519107,0.4444444444444444,0.2222222222222222,0.3333333333333333,140,C,False
MedBullets_df_op4_Q142,3.7658760889599754,11.41326529970083,NONE,15.179141388660806,-7.6473892107408545,0.5,0.3333333333333333,0.16666666666666666,141,A,False
MedBullets_df_op4_Q143,16.120063769893147,36.90386540883123,NONE,53.02392917872437,-20.783801638938083,0.3,0.5,0.2,142,D,False
MedBullets_df_op4_Q144,26.002201851736757,15.717636140762401,B,41.71983799249916,10.284565710974356,0.2857142857142857,0.42857142857142855,0.2857142857142857,143,C,False
MedBullets_df_op4_Q145,15.270872007911581,19.307756406368675,C,34.57862841428026,-4.036884398457094,0.25,0.5,0.25,144,C,True
MedBullets_df_op4_Q146,21.004973427490764,21.075957254082763,NONE,42.08093068157353,-0.07098382659199842,0.2,0.2,0.6,145,D,False
MedBullets_df_op4_Q147,23.27437594284842,15.216965351276771,B,38.49134129412519,8.057410591571648,0.4,0.3,0.3,146,B,True
MedBullets_df_op4_Q148,14.047571313126424,10.727986715055334,D,24.775558028181756,3.3195845980710903,0.3333333333333333,0.5833333333333334,0.08333333333333333,147,D,True
MedBullets_df_op4_Q149,27.049956212965967,19.666694084170164,D,46.71665029713613,7.383262128795803,0.375,0.625,0.0,148,C,False
MedBullets_df_op4_Q150,29.424379499000175,21.430970294050532,C,50.855349793050706,7.993409204949643,0.25,0.625,0.125,149,C,True
MedBullets_df_op4_Q151,16.760492644360156,17.66322562569148,D,34.42371827005164,-0.9027329813313258,0.4,0.5,0.1,150,B,False
MedBullets_df_op4_Q152,8.730267066381845,11.517199383119602,C,20.247466449501445,-2.786932316737756,0.5555555555555556,0.3333333333333333,0.1111111111111111,151,B,False
MedBullets_df_op4_Q153,30.170508674108603,35.66969891841268,C,65.84020759252128,-5.499190244304074,0.3333333333333333,0.5,0.16666666666666666,152,C,True
MedBullets_df_op4_Q154,23.32094204709385,24.864037269321585,C,48.184979316415436,-1.543095222227734,0.2222222222222222,0.6666666666666666,0.1111111111111111,153,C,True
MedBullets_df_op4_Q155,14.411247030721649,17.70355389957204,B,32.11480093029369,-3.2923068688503907,0.6,0.4,0.0,154,D,False
MedBullets_df_op4_Q156,14.655561232803553,14.272770736862316,B,28.92833196966587,0.3827904959412365,0.1,0.5,0.4,155,B,True
MedBullets_df_op4_Q157,50.7538571003886,44.48382438661428,B,95.23768148700287,6.27003271377432,0.5,0.5,0.0,156,D,False
MedBullets_df_op4_Q158,16.8583267652647,11.764060288823087,C,28.62238705408779,5.094266476441613,0.0,0.08333333333333333,0.9166666666666666,157,C,True
MedBullets_df_op4_Q159,9.674129014695435,12.560110177682759,A,22.234239192378194,-2.885981162987324,0.0,0.125,0.875,158,B,False
MedBullets_df_op4_Q160,19.105981073553178,23.16446094434711,B,42.27044201790029,-4.058479870793931,0.0,0.7692307692307693,0.23076923076923078,159,C,False
MedBullets_df_op4_Q161,21.347305368060557,21.202776703393283,C,42.55008207145384,0.14452866466727343,0.2727272727272727,0.2727272727272727,0.45454545454545453,160,D,False
MedBullets_df_op4_Q162,11.92998418489875,12.562613329034816,C,24.492597513933568,-0.6326291441360663,0.38461538461538464,0.07692307692307693,0.5384615384615384,161,B,False
MedBullets_df_op4_Q163,27.9402746105552,19.791918952959634,C,47.732193563514834,8.148355657595566,0.2222222222222222,0.7777777777777778,0.0,162,B,False
MedBullets_df_op4_Q164,18.218317808436367,19.395505312749336,D,37.6138231211857,-1.1771875043129683,0.1111111111111111,0.3333333333333333,0.5555555555555556,163,C,False
MedBullets_df_op4_Q165,20.84279740741859,19.298235235650527,C,40.14103264306912,1.5445621717680638,0.1111111111111111,0.3333333333333333,0.5555555555555556,164,D,False
MedBullets_df_op4_Q166,11.647117771397069,23.13628774471266,D,34.78340551610973,-11.489169973315592,0.16666666666666666,0.3333333333333333,0.5,165,D,True
MedBullets_df_op4_Q167,25.89114890360134,20.348763109484334,C,46.23991201308567,5.542385794117006,0.375,0.625,0.0,166,C,True
MedBullets_df_op4_Q168,16.15922552737597,19.962024134658954,B,36.12124966203493,-3.802798607282984,0.2,0.3,0.5,167,B,True
MedBullets_df_op4_Q169,24.591610584049715,22.75474183431695,C,47.34635241836666,1.8368687497327656,0.3,0.5,0.2,168,D,False
MedBullets_df_op4_Q170,14.574260530693357,20.517595933064708,D,35.09185646375806,-5.943335402371352,0.3,0.2,0.5,169,D,True
MedBullets_df_op4_Q171,11.599559235549243,14.332400717644667,C,25.93195995319391,-2.7328414820954237,0.6923076923076923,0.23076923076923078,0.07692307692307693,170,D,False
MedBullets_df_op4_Q172,17.85498284261238,14.118556456846916,B,31.973539299459297,3.736426385765464,0.4444444444444444,0.4444444444444444,0.1111111111111111,171,A,False
MedBullets_df_op4_Q173,22.76421884098825,17.464177406127497,B,40.22839624711575,5.300041434860752,0.4,0.5,0.1,172,A,False
MedBullets_df_op4_Q174,11.191464340999877,15.141982771230687,D,26.333447112230566,-3.95051843023081,0.7142857142857143,0.2857142857142857,0.0,173,B,False
MedBullets_df_op4_Q175,5.476312952859392,7.515098468613761,B,12.991411421473153,-2.038785515754369,0.2222222222222222,0.1111111111111111,0.6666666666666666,174,A,False
MedBullets_df_op4_Q176,17.539014565108097,16.393233413666003,C,33.9322479787741,1.145781151442094,0.2,0.2,0.6,175,B,False
MedBullets_df_op4_Q177,16.850164259056946,15.833646222826687,B,32.68381048188363,1.0165180362302593,0.46153846153846156,0.3076923076923077,0.23076923076923078,176,A,False
MedBullets_df_op4_Q178,13.44212904468839,11.371456955850148,D,24.813586000538535,2.0706720888382417,0.2222222222222222,0.1111111111111111,0.6666666666666666,177,B,False
MedBullets_df_op4_Q179,11.411576031124532,14.882776461400104,D,26.294352492524638,-3.4712004302755712,0.36363636363636365,0.5454545454545454,0.09090909090909091,178,A,False
MedBullets_df_op4_Q180,32.830677958686366,10.565696596247601,D,43.39637455493397,22.264981362438764,0.0,1.0,0.0,179,A,False
MedBullets_df_op4_Q181,8.609167546279252,15.715907853227122,A,24.325075399506375,-7.10674030694787,0.8888888888888888,0.1111111111111111,0.0,180,B,False
MedBullets_df_op4_Q182,23.86153129585211,29.568846581006838,B,53.43037787685895,-5.707315285154728,0.3333333333333333,0.6666666666666666,0.0,181,B,True
MedBullets_df_op4_Q183,22.35736112588645,23.37170695665801,B,45.72906808254446,-1.0143458307715605,0.375,0.625,0.0,182,B,True
MedBullets_df_op4_Q184,8.11626789980937,14.384972022131848,B,22.50123992194122,-6.268704122322477,0.2857142857142857,0.35714285714285715,0.35714285714285715,183,A,False
MedBullets_df_op4_Q185,19.227317253993064,26.556523719057303,B,45.78384097305037,-7.329206465064239,0.125,0.625,0.25,184,A,False
MedBullets_df_op4_Q186,34.14623067377549,28.813595861441115,A,62.95982653521661,5.332634812334376,0.2222222222222222,0.3333333333333333,0.4444444444444444,185,B,False
MedBullets_df_op4_Q187,26.205790283435004,23.08712293952423,D,49.292913222959235,3.118667343910772,0.1111111111111111,0.4444444444444444,0.4444444444444444,186,A,False
MedBullets_df_op4_Q188,11.728673068911206,17.2668627255746,A,28.995535794485807,-5.538189656663395,0.1,0.6,0.3,187,B,False
MedBullets_df_op4_Q189,16.373843727924218,19.7608859869009,NONE,36.13472971482511,-3.387042258976681,0.4166666666666667,0.25,0.3333333333333333,188,B,False
MedBullets_df_op4_Q190,14.01378479368411,12.73673085743808,C,26.75051565112219,1.2770539362460305,0.5,0.5,0.0,189,C,True
MedBullets_df_op4_Q191,8.427657178798345,10.976167735880265,B,19.40382491467861,-2.5485105570819204,0.15384615384615385,0.15384615384615385,0.6923076923076923,190,D,False
