Origin,QA_ID,data_source,sentence_num,Score_raw,score_normalized,rank,trainee_High_K,is_selected_topK
ID0073,Merge Q2456,medxpert,5,-0.2213585139451958,0.21933248230354543,7,2,False
ID0073,Merge Q2456,medxpert,6,-0.1503073164947707,0.232822303771241,6,2,False
ID0073,Merge Q2456,medxpert,7,0.3276857695631104,0.32357434772113614,3,2,False
ID0073,Merge Q2456,medxpert,8,-1.3765877024678248,0.0,8,2,False
ID0074,Merge Q3823,mmlu,1,6.12278903361108,1.0,1,6,True
ID0074,Merge Q3823,mmlu,2,-0.0,0.28610116654522205,7,6,False
ID0074,Merge Q3823,mmlu,3,0.0021824240684509,0.2863556306445104,6,6,True
ID0074,Merge Q3823,mmlu,4,0.2328556338755492,0.3132514349073324,5,6,True
ID0074,Merge Q3823,mmlu,5,0.0,0.28610116654522205,8,6,False
ID0074,Merge Q3823,mmlu,6,1.2518676158357989,0.4320651750516369,4,6,True
ID0074,Merge Q3823,mmlu,7,5.492671096278837,0.9265301388091248,2,6,True
ID0074,Merge Q3823,mmlu,8,1.4847016200580485,0.45921292146105974,3,6,True
ID0074,Merge Q3823,mmlu,9,-2.4537609573463275,0.0,9,6,False
ID0082,Merge Q1287,medbullets,1,0.9494191730995244,1.0,1,2,True
ID0082,Merge Q1287,medbullets,2,0.0011563183256105,0.19083277128310192,4,2,False
ID0082,Merge Q1287,medbullets,3,0.1550879627466201,0.32218500289369284,2,2,True
ID0082,Merge Q1287,medbullets,4,-0.0022432319162032,0.18793188295429766,7,2,False
ID0082,Merge Q1287,medbullets,5,-0.222480554324658,0.0,8,2,False
ID0082,Merge Q1287,medbullets,6,0.0,0.1898460671320974,5,2,False
ID0082,Merge Q1287,medbullets,7,0.1402705425501795,0.30954107112232104,3,2,False
ID0082,Merge Q1287,medbullets,8,-0.0,0.1898460671320974,6,2,False
ID0085,Merge Q2319,medxpert,1,4.54362300120662,0.1312662026728715,3,2,False
ID0085,Merge Q2319,medxpert,2,-5.119996795247036,0.0,4,2,False
ID0085,Merge Q2319,medxpert,3,6.06072798371315,0.15187386463643587,2,2,True
ID0085,Merge Q2319,medxpert,4,68.49849448187447,1.0,1,2,True
ID0092,Merge Q2438,medxpert,1,0.5364107102086311,0.37493041984601844,3,2,False
ID0092,Merge Q2438,medxpert,2,-0.0340870951925501,0.3319911134541598,7,2,False
ID0092,Merge Q2438,medxpert,3,0.9445777535438538,0.4056516769076566,2,2,True
ID0092,Merge Q2438,medxpert,4,0.4195963358409715,0.36613822439064947,4,2,False
ID0092,Merge Q2438,medxpert,5,0.4143691168701314,0.36574479052492515,6,2,False
ID0092,Merge Q2438,medxpert,6,-4.444968815308174,0.0,8,2,False
ID0092,Merge Q2438,medxpert,7,8.841175124579731,1.0,1,2,True
ID0092,Merge Q2438,medxpert,8,0.4176250163314218,0.36598985030118686,5,2,False
ID0093,Merge Q446,jama,1,24.87297920679601,0.5438435682744953,3,6,True
ID0093,Merge Q446,jama,2,-0.3498780274373803,0.0,10,6,False
ID0093,Merge Q446,jama,3,45.362137615680695,0.9856213144096823,2,6,True
ID0093,Merge Q446,jama,4,46.02900499265675,1.0,1,6,True
ID0093,Merge Q446,jama,5,0.0,0.00754390801705578,8,6,False
ID0093,Merge Q446,jama,6,2.915961654254647,0.07041652297398082,6,6,True
ID0093,Merge Q446,jama,7,7.812383580371151,0.17599090526333175,5,6,True
ID0093,Merge Q446,jama,8,1.5435561145099492,0.040825350216541,7,6,False
ID0093,Merge Q446,jama,9,14.112773699021952,0.311836999614528,4,6,True
ID0093,Merge Q446,jama,10,0.0,0.00754390801705578,9,6,False
ID0094,Merge Q267,jama,1,18.03058148039992,0.42224177839299615,5,4,False
ID0094,Merge Q267,jama,2,3.344285915049505,0.07831678827220113,8,4,False
ID0094,Merge Q267,jama,3,9.041293747723104,0.2117298299648296,6,4,False
ID0094,Merge Q267,jama,4,42.70203092887267,1.0,1,4,True
ID0094,Merge Q267,jama,5,41.029056933763805,0.960822144551029,2,4,True
ID0094,Merge Q267,jama,6,21.748934348102388,0.5093185001980083,4,4,True
ID0094,Merge Q267,jama,7,26.460393064330088,0.619651864062491,3,4,True
ID0094,Merge Q267,jama,8,0.0,0.0,10,4,False
ID0094,Merge Q267,jama,9,7.350255604956075,0.17212894668169643,7,4,False
ID0094,Merge Q267,jama,10,0.9176115450174602,0.02148870967158201,9,4,False
ID0094,Merge Q267,jama,11,0.0,0.0,11,4,False
ID0096,Merge Q2672,medxpert,1,2.5339359685064555,1.0,1,3,True
ID0096,Merge Q2672,medxpert,2,0.566738310581143,0.16575003665451848,2,3,True
ID0096,Merge Q2672,medxpert,3,0.2279341369867324,0.02206982828108809,3,3,True
ID0096,Merge Q2672,medxpert,4,0.1758925230665279,0.0,5,3,False
ID0096,Merge Q2672,medxpert,5,0.2185955193065287,0.018109503589758477,4,3,False
ID0098,Merge Q4040,mmlu,1,0.1720225693643966,0.48652032571921344,6,4,False
ID0098,Merge Q4040,mmlu,2,-0.1333988153637509,0.4159357376125744,10,4,False
ID0098,Merge Q4040,mmlu,3,-0.5627347826957703,0.3167137972744092,13,4,False
ID0098,Merge Q4040,mmlu,4,0.999956567543928,0.6778604975706424,3,4,True
ID0098,Merge Q4040,mmlu,5,0.0434580115491654,0.4568083382413964,8,4,False
ID0098,Merge Q4040,mmlu,6,-0.1909734256942674,0.402629923551136,11,4,False
ID0098,Merge Q4040,mmlu,7,2.393862738094444,1.0,1,4,True
ID0098,Merge Q4040,mmlu,8,0.0798511998098434,0.46521900734223154,7,4,False
ID0098,Merge Q4040,mmlu,9,0.2588263723196445,0.5065811694716562,5,4,False
ID0098,Merge Q4040,mmlu,10,-1.9331637831444024,0.0,14,4,False
ID0098,Merge Q4040,mmlu,11,-0.529696447675045,0.3243491410511481,12,4,False
ID0098,Merge Q4040,mmlu,12,0.0,0.44676494901420877,9,4,False
ID0098,Merge Q4040,mmlu,13,0.684202145715493,0.6048878868693719,4,4,True
ID0098,Merge Q4040,mmlu,14,1.3787534952776528,0.7654025835445628,2,4,True
ID0110,Merge Q180,jama,1,0.802048205362467,0.4842426286853089,5,8,True
ID0110,Merge Q180,jama,2,-4.795950142452307,0.0,11,8,False
ID0110,Merge Q180,jama,3,1.1422672271728516,0.5136725325927504,4,8,True
ID0110,Merge Q180,jama,4,1.2033133293333622,0.5189531924187285,2,8,True
ID0110,Merge Q180,jama,5,-4.252118763968815e-05,0.414859521057142,9,8,False
ID0110,Merge Q180,jama,6,-0.0,0.4148631992596705,8,8,True
ID0110,Merge Q180,jama,7,1.2005579523154934,0.5187148445437828,3,8,True
ID0110,Merge Q180,jama,8,0.6068633555270723,0.4673585892677671,6,8,True
ID0110,Merge Q180,jama,9,0.4886952609598706,0.4571367161651619,7,8,True
ID0110,Merge Q180,jama,10,-1.09404847872609,0.3202249235170042,10,8,False
ID0110,Merge Q180,jama,11,6.764366971745218,1.0,1,8,True
ID0111,Merge Q1204,medbullets,1,26.51360760788005,0.6790789831703818,2,5,True
ID0111,Merge Q1204,medbullets,2,0.0,0.0,9,5,False
ID0111,Merge Q1204,medbullets,3,4.216403488069773,0.10799250843794966,5,5,True
ID0111,Merge Q1204,medbullets,4,2.908480973719941,0.07449338209324363,7,5,False
ID0111,Merge Q1204,medbullets,5,5.711812430451655,0.14629362532235168,3,5,True
ID0111,Merge Q1204,medbullets,6,0.0,0.0,10,5,False
ID0111,Merge Q1204,medbullets,7,4.042328415981136,0.10353401585189626,6,5,False
ID0111,Merge Q1204,medbullets,8,-0.0,-0.0,11,5,False
ID0111,Merge Q1204,medbullets,9,2.5465764497936973,0.06522411328051697,8,5,False
ID0111,Merge Q1204,medbullets,10,39.043481340119385,1.0,1,5,True
ID0111,Merge Q1204,medbullets,11,5.061734326720041,0.12964351930161572,4,5,True
ID0112,Merge Q1781,medxpert,1,1.1256970144770508,1.0,1,2,True
ID0112,Merge Q1781,medxpert,2,-0.1763411611995488,0.0,6,2,False
ID0112,Merge Q1781,medxpert,3,0.0,0.13543470882327527,3,2,False
ID0112,Merge Q1781,medxpert,4,-0.0899922116819038,0.06631829321960861,5,2,False
ID0112,Merge Q1781,medxpert,5,-0.0682770185271425,0.0829961399682088,4,2,False
ID0112,Merge Q1781,medxpert,6,0.1477200322705327,0.24888762827686234,2,2,True
ID0113,Merge Q3936,mmlu,1,-1.6050983773274574,0.11823799127367601,12,4,False
ID0113,Merge Q3936,mmlu,2,0.055061833954065,0.24619924368429466,8,4,False
ID0113,Merge Q3936,mmlu,3,0.3969112038612366,0.2725481907388297,7,4,False
ID0113,Merge Q3936,mmlu,4,-3.13910968838055,0.0,14,4,False
ID0113,Merge Q3936,mmlu,5,0.6566178973004219,0.2925657730938758,3,4,True
ID0113,Merge Q3936,mmlu,6,1.351408394196717,0.3461185938046052,2,4,True
ID0113,Merge Q3936,mmlu,7,0.5671762262206044,0.2856718190216738,4,4,True
