Origin,QA_ID,data_source,sentence_num,Score_raw,score_normalized,rank,trainee_High_K,is_selected_topK
ID0016,Merge Q644,jama,1,-0.0,0.0,3,6,True
ID0016,Merge Q644,jama,2,-0.0,0.0,4,6,True
ID0016,Merge Q644,jama,3,0.0,0.0,5,6,True
ID0016,Merge Q644,jama,4,0.0,0.0,6,6,True
ID0016,Merge Q644,jama,5,0.1336047246340498,0.17522541305568673,2,6,True
ID0016,Merge Q644,jama,6,-0.0,0.0,7,6,False
ID0016,Merge Q644,jama,7,0.762473446654625,1.0,1,6,True
ID0018,Merge Q319,jama,1,0.0001967168985878,0.17157490898671834,6,6,True
ID0018,Merge Q319,jama,2,0.3222377549739068,0.26944341066321775,4,6,True
ID0018,Merge Q319,jama,3,0.8356485962867737,0.42546933234096856,2,6,True
ID0018,Merge Q319,jama,4,-0.0,0.17151512658061788,7,6,False
ID0018,Merge Q319,jama,5,0.0,0.17151512658061788,8,6,False
ID0018,Merge Q319,jama,6,0.5912304784826515,0.35119049162227434,3,6,True
ID0018,Merge Q319,jama,7,-0.564378819165116,0.0,12,6,False
ID0018,Merge Q319,jama,8,0.3135197522129443,0.2667940033922493,5,6,True
ID0018,Merge Q319,jama,9,-0.4321119946370412,0.040195982522710734,11,6,False
ID0018,Merge Q319,jama,10,-0.2210434784865149,0.10433985545949706,10,6,False
ID0018,Merge Q319,jama,11,2.7261695447999656,1.0,1,6,True
ID0018,Merge Q319,jama,12,0.0,0.17151512658061788,9,6,False
ID0021,Merge Q1000,jama,1,7.71729889838185,0.3891659187824855,2,6,True
ID0021,Merge Q1000,jama,2,0.0,0.0,6,6,True
ID0021,Merge Q1000,jama,3,0.4937670901417732,0.024899556934339907,5,6,True
ID0021,Merge Q1000,jama,4,2.0617841356108517,0.10397110803034863,4,6,True
ID0021,Merge Q1000,jama,5,-0.0,-0.0,7,6,False
ID0021,Merge Q1000,jama,6,0.0,0.0,8,6,False
ID0021,Merge Q1000,jama,7,-0.0,-0.0,9,6,False
ID0021,Merge Q1000,jama,8,0.0,0.0,10,6,False
ID0021,Merge Q1000,jama,9,19.830356477580555,1.0,1,6,True
ID0021,Merge Q1000,jama,10,5.15212563486204,0.2598100362283874,3,6,True
ID0021,Merge Q1000,jama,11,0.0,0.0,11,6,False
ID0025,Merge Q3272,medxpert,1,1.6696736809774315,0.14860564809326138,4,3,False
ID0025,Merge Q3272,medxpert,2,0.0,0.0,5,3,False
ID0025,Merge Q3272,medxpert,3,3.542930278927088,0.31533074770693215,3,3,True
ID0025,Merge Q3272,medxpert,4,11.235600412237252,1.0,1,3,True
ID0025,Merge Q3272,medxpert,5,8.52437523653625,0.758693342925575,2,3,True
ID0041,Merge Q715,jama,1,0.0471756641529898,0.03932911202354901,7,7,True
ID0041,Merge Q715,jama,2,-0.0,-0.0,8,7,False
ID0041,Merge Q715,jama,3,-0.0,-0.0,9,7,False
ID0041,Merge Q715,jama,4,-0.0,-0.0,10,7,False
ID0041,Merge Q715,jama,5,0.0,0.0,11,7,False
ID0041,Merge Q715,jama,6,-0.0,-0.0,12,7,False
ID0041,Merge Q715,jama,7,-0.0,-0.0,13,7,False
ID0041,Merge Q715,jama,8,0.1249716876423803,0.10418561330943459,4,7,True
ID0041,Merge Q715,jama,9,0.0507834986943279,0.042336868912324535,6,7,True
ID0041,Merge Q715,jama,10,0.45545956679966,0.3797046771142424,2,7,True
ID0041,Merge Q715,jama,11,0.2461961376148697,0.20524725300357324,3,7,True
ID0041,Merge Q715,jama,12,0.0,0.0,14,7,False
ID0041,Merge Q715,jama,13,0.0699385374803647,0.0583059215956819,5,7,True
ID0041,Merge Q715,jama,14,1.1995100251625952,1.0,1,7,True
ID0042,Merge Q1521,medxpert,1,-0.0973664825292221,0.15676447034717556,5,7,True
ID0042,Merge Q1521,medxpert,2,-0.279254466384264,0.0,8,7,False
ID0042,Merge Q1521,medxpert,3,-0.146391998976469,0.11451066689925544,6,7,True
ID0042,Merge Q1521,medxpert,4,-0.0,0.2406820812841661,4,7,True
ID0042,Merge Q1521,medxpert,5,0.8133094279712706,0.9416520904184246,2,7,True
ID0042,Merge Q1521,medxpert,6,-0.2673022354259279,0.010301313566397711,7,7,True
ID0042,Merge Q1521,medxpert,7,0.629687981798444,0.7833935944827808,3,7,True
ID0042,Merge Q1521,medxpert,8,0.881008337121065,1.0,1,7,True
ID0045,Merge Q1595,medxpert,1,8.211197335063645,0.114496430105617,2,1,False
ID0045,Merge Q1595,medxpert,2,0.0,0.0,3,1,False
ID0045,Merge Q1595,medxpert,3,71.71574980538033,1.0,1,1,True
ID0047,Merge Q249,jama,1,47.916163628792525,1.0,1,5,True
ID0047,Merge Q249,jama,2,-0.7509077606556496,0.0,8,5,False
ID0047,Merge Q249,jama,3,0.0190672874450683,0.015821273524744314,5,5,True
ID0047,Merge Q249,jama,4,0.0,0.015429483205321016,6,5,False
ID0047,Merge Q249,jama,5,3.437311473040261,0.08605858364027193,3,5,True
ID0047,Merge Q249,jama,6,12.686081926516811,0.2761002317079187,2,5,True
ID0047,Merge Q249,jama,7,0.0,0.015429483205321016,7,5,False
ID0047,Merge Q249,jama,8,1.734192082347946,0.051063270750711466,4,5,True
ID0056,Merge Q3184,medxpert,1,2.8886496408569724,0.829097276292236,2,2,True
ID0056,Merge Q3184,medxpert,2,3.484090134483563,1.0,1,2,True
ID0056,Merge Q3184,medxpert,3,0.0,0.0,4,2,False
ID0056,Merge Q3184,medxpert,4,0.4548629180115479,0.13055429120778786,3,2,False
ID0057,Merge Q3862,mmlu,1,1.5770896367147151,0.0,4,2,False
ID0057,Merge Q3862,mmlu,2,63.08413234312923,1.0,1,2,True
ID0057,Merge Q3862,mmlu,3,28.52288599312305,0.43809286173985057,3,2,False
ID0057,Merge Q3862,mmlu,4,57.91557667799406,0.9159680674324447,2,2,True
ID0060,Merge Q689,jama,1,-2.11725340941582,0.0,7,2,False
ID0060,Merge Q689,jama,2,5.795679921779104,0.18501247411675031,3,2,False
ID0060,Merge Q689,jama,3,15.00759470462799,0.4003964630868901,2,2,True
ID0060,Merge Q689,jama,4,40.65247532899101,1.0,1,2,True
ID0060,Merge Q689,jama,5,-0.0,0.04950355010118514,4,2,False
ID0060,Merge Q689,jama,6,-0.0,0.04950355010118514,5,2,False
ID0060,Merge Q689,jama,7,0.0,0.04950355010118514,6,2,False
ID0062,Merge Q670,jama,1,54.95156587269647,1.0,1,3,True
ID0062,Merge Q670,jama,2,0.2659662042954249,0.06898577991896811,4,3,False
ID0062,Merge Q670,jama,3,0.0,0.06445774475502167,5,3,False
ID0062,Merge Q670,jama,4,0.0,0.06445774475502167,6,3,False
ID0062,Merge Q670,jama,5,0.4593264103465193,0.07227770873611498,3,3,True
ID0062,Merge Q670,jama,6,-3.786097300312231,0.0,8,3,False
ID0062,Merge Q670,jama,7,12.68182142755691,0.2803638728248986,2,3,True
ID0062,Merge Q670,jama,8,0.0,0.06445774475502167,7,3,False
ID0063,Merge Q1952,medxpert,1,-0.0,-0.0,4,3,False
ID0063,Merge Q1952,medxpert,2,2.837528854561408,0.10220237071892739,3,3,True
ID0063,Merge Q1952,medxpert,3,0.0,0.0,5,3,False
ID0063,Merge Q1952,medxpert,4,26.61672777087309,0.9586837062786493,2,3,True
ID0063,Merge Q1952,medxpert,5,27.76382616764399,1.0,1,3,True
ID0069,Merge Q468,jama,1,11.654419307302968,0.2594842347578538,4,5,True
ID0069,Merge Q468,jama,2,44.91378568019236,1.0,1,5,True
ID0069,Merge Q468,jama,3,2.456464469432831,0.05469288398274937,6,5,False
ID0069,Merge Q468,jama,4,0.0,0.0,7,5,False
ID0069,Merge Q468,jama,5,0.0,0.0,8,5,False
ID0069,Merge Q468,jama,6,0.0,0.0,9,5,False
ID0069,Merge Q468,jama,7,-0.0,0.0,10,5,False
ID0069,Merge Q468,jama,8,0.0,0.0,11,5,False
ID0069,Merge Q468,jama,9,33.039264502659776,0.7356152237514589,2,5,True
ID0069,Merge Q468,jama,10,-0.0,0.0,12,5,False
ID0069,Merge Q468,jama,11,2.756327589599542,0.0613693000457791,5,5,True
ID0069,Merge Q468,jama,12,18.55937610840605,0.41322226188096645,3,5,True
ID0071,Merge Q1749,medxpert,1,1.5123881405533277,0.03102280425886705,3,3,True
ID0071,Merge Q1749,medxpert,2,48.75085204849112,1.0,1,3,True
ID0071,Merge Q1749,medxpert,3,1.880254566669464,0.03856865034480273,2,3,True
ID0071,Merge Q1749,medxpert,4,0.0,0.0,4,3,False
ID0073,Merge Q2456,medxpert,1,0.0,0.0,7,2,False
ID0073,Merge Q2456,medxpert,2,0.6855337500543913,0.011387920697315732,6,2,False
ID0073,Merge Q2456,medxpert,3,7.279191493988037,0.12092016690284611,2,2,True
ID0073,Merge Q2456,medxpert,4,4.71895306751864,0.07839010596195059,3,2,False
ID0073,Merge Q2456,medxpert,5,2.2020493984694545,0.036579911520552164,4,2,False
ID0073,Merge Q2456,medxpert,6,0.0,0.0,8,2,False
ID0073,Merge Q2456,medxpert,7,1.3821883132400126,0.022960577650166753,5,2,False
ID0073,Merge Q2456,medxpert,8,60.19832489841449,1.0,1,2,True
ID0074,Merge Q3823,mmlu,1,17.120458904325453,0.4441336416127597,2,6,True
ID0074,Merge Q3823,mmlu,2,0.022326211699399,0.0005791796680733987,7,6,False
ID0074,Merge Q3823,mmlu,3,3.03316667675972,0.07868547036595008,6,6,True
ID0074,Merge Q3823,mmlu,4,0.0,0.0,8,6,False
ID0074,Merge Q3823,mmlu,5,15.05645645634871,0.39058992945876125,3,6,True
ID0074,Merge Q3823,mmlu,6,5.458483210616223,0.1416022806141369,4,6,True
ID0074,Merge Q3823,mmlu,7,-0.0,0.0,9,6,False
ID0074,Merge Q3823,mmlu,8,5.234659995535602,0.13579592810064692,5,6,True
ID0074,Merge Q3823,mmlu,9,38.54798938931266,1.0,1,6,True
ID0085,Merge Q2319,medxpert,1,29.97493956590255,1.0,1,2,True
ID0085,Merge Q2319,medxpert,2,-0.8951633950586678,0.0,4,2,False
ID0085,Merge Q2319,medxpert,3,0.999421264976263,0.0613728001630202,3,2,False
ID0085,Merge Q2319,medxpert,4,21.04051924811677,0.710580158119836,2,2,True
ID0092,Merge Q2438,medxpert,1,-0.2450294507478989,0.283567839893718,6,2,False
ID0092,Merge Q2438,medxpert,2,0.3834832922226957,0.4730682054749818,2,2,True
ID0092,Merge Q2438,medxpert,3,-0.3283834308385849,0.258436114441053,7,2,False
ID0092,Merge Q2438,medxpert,4,0.0,0.357445690445231,4,2,False
ID0092,Merge Q2438,medxpert,5,0.0,0.357445690445231,5,2,False
ID0092,Merge Q2438,medxpert,6,-1.1855342372329578,0.0,8,2,False
ID0092,Merge Q2438,medxpert,7,2.1311493007788376,1.0,1,2,True
ID0092,Merge Q2438,medxpert,8,0.2668101559300617,0.4378905543800044,3,2,False
ID0093,Merge Q446,jama,1,-1.0894134434950666,0.0,10,6,False
ID0093,Merge Q446,jama,2,0.1954397670390468,0.35507507870887317,5,6,True
ID0093,Merge Q446,jama,3,0.9641613364219666,0.5675148107467313,3,6,True
ID0093,Merge Q446,jama,4,2.5291260924422536,1.0,1,6,True
ID0093,Merge Q446,jama,5,0.0,0.3010644025512555,6,6,True
ID0093,Merge Q446,jama,6,0.2145632706112705,0.3603599466458681,4,6,True
ID0093,Merge Q446,jama,7,0.0,0.3010644025512555,7,6,False
ID0093,Merge Q446,jama,8,-0.0763638514068983,0.27996090191280865,9,6,False
ID0093,Merge Q446,jama,9,1.229831688190784,0.6409340311615774,2,6,True
ID0093,Merge Q446,jama,10,0.0,0.3010644025512555,8,6,False
ID0094,Merge Q267,jama,1,16.745811623144352,0.47171185895229756,2,4,True
ID0094,Merge Q267,jama,2,-0.3038903286647705,0.0,11,4,False
ID0094,Merge Q267,jama,3,11.085891157388687,0.31511958467266044,3,4,True
ID0094,Merge Q267,jama,4,-0.0,0.008407693709676433,5,4,False
ID0094,Merge Q267,jama,5,-0.0122342176813289,0.008069211219976703,10,4,False
ID0094,Merge Q267,jama,6,-0.0,0.008407693709676433,6,4,False
ID0094,Merge Q267,jama,7,-0.0,0.008407693709676433,7,4,False
ID0094,Merge Q267,jama,8,0.0,0.008407693709676433,8,4,False
ID0094,Merge Q267,jama,9,35.84042452845502,1.0,1,4,True
ID0094,Merge Q267,jama,10,1.1456191650742176,0.040103388305158603,4,4,True
ID0094,Merge Q267,jama,11,0.0,0.008407693709676433,9,4,False
ID0110,Merge Q180,jama,1,-0.0132903248628922,0.194914620630501,9,8,False
ID0110,Merge Q180,jama,2,-0.3613242183327295,0.0,11,8,False
ID0110,Merge Q180,jama,3,0.2344146221876144,0.3336405225858868,4,8,True
ID0110,Merge Q180,jama,4,0.2154770164580287,0.32303461234067643,5,8,True
ID0110,Merge Q180,jama,5,0.0,0.20235779980733384,8,8,True
ID0110,Merge Q180,jama,6,0.3653161808319614,0.4069512780089514,3,8,True
ID0110,Merge Q180,jama,7,0.4930186570582939,0.4784704035144344,2,8,True
ID0110,Merge Q180,jama,8,0.2024654383003725,0.31574754384536774,6,8,True
ID0110,Merge Q180,jama,9,0.1664108441311055,0.29555535085397333,7,8,True
ID0110,Merge Q180,jama,10,-0.0641582338970604,0.16642630561953495,10,8,False
ID0110,Merge Q180,jama,11,1.4242467785685444,1.0,1,8,True
ID0112,Merge Q1781,medxpert,1,3.8989469021395458,0.2867720696300299,2,2,True
ID0112,Merge Q1781,medxpert,2,1.9002990605381191,0.13976920132138124,5,2,False
ID0112,Merge Q1781,medxpert,3,0.0,0.0,6,2,False
ID0112,Merge Q1781,medxpert,4,3.6941761612058617,0.2717109439847939,3,2,False
ID0112,Merge Q1781,medxpert,5,13.595978531555224,1.0,1,2,True
ID0112,Merge Q1781,medxpert,6,2.5199956241610924,0.1853486027734139,4,2,False
ID0116,Merge Q173,jama,1,5.64135496426163,0.08726342648504477,4,9,True
ID0116,Merge Q173,jama,2,0.0,0.003975138064121337,9,9,True
ID0116,Merge Q173,jama,3,-0.2692475169897079,0.0,12,9,False
ID0116,Merge Q173,jama,4,0.0360612439618068,0.004507541947042284,8,9,True
ID0116,Merge Q173,jama,5,0.0,0.003975138064121337,10,9,False
ID0116,Merge Q173,jama,6,7.072382932579003,0.10839095186125115,3,9,True
ID0116,Merge Q173,jama,7,2.445786441024598,0.040084435884685375,5,9,True
ID0116,Merge Q173,jama,8,0.1622777473280683,0.006370987272224999,7,9,True
ID0116,Merge Q173,jama,9,-0.0,0.003975138064121337,11,9,False
ID0116,Merge Q173,jama,10,0.2534346205657938,0.007716816421050234,6,9,True
ID0116,Merge Q173,jama,11,67.4636243094942,1.0,1,9,True
ID0116,Merge Q173,jama,12,19.780728536119884,0.2960154429074414,2,9,True
ID0127,Merge Q937,jama,1,-2.1852700176632456,0.0,13,6,False
ID0127,Merge Q937,jama,2,1.2451314861032616,0.3792421313617532,2,6,True
ID0127,Merge Q937,jama,3,-0.7215773239731789,0.16181602538483192,11,6,False
ID0127,Merge Q937,jama,4,0.1643868310491155,0.2597622669812907,5,6,True
ID0127,Merge Q937,jama,5,0.0,0.2415887639361164,6,6,True
ID0127,Merge Q937,jama,6,-1.0443028756803177,0.12613765772439037,12,6,False
ID0127,Merge Q937,jama,7,-0.5319720533989238,0.18277750958749764,10,6,False
ID0127,Merge Q937,jama,8,-0.323906739105032,0.20577981213681448,8,6,False
ID0127,Merge Q937,jama,9,0.3967620563390105,0.2854521098809764,4,6,True
ID0127,Merge Q937,jama,10,-0.4277234623946215,0.1943025330579346,9,6,False
ID0127,Merge Q937,jama,11,0.0,0.2415887639361164,7,6,False
ID0127,Merge Q937,jama,12,1.1074272193839647,0.36401847327074155,3,6,True
ID0127,Merge Q937,jama,13,6.860142451275498,1.0,1,6,True
ID0133,Merge Q148,jama,1,-0.0,-0.0,3,2,False
ID0133,Merge Q148,jama,2,-0.0,-0.0,4,2,False
ID0133,Merge Q148,jama,3,0.2214277386665344,0.1365470239702396,2,2,True
ID0133,Merge Q148,jama,4,0.0,0.0,5,2,False
ID0133,Merge Q148,jama,5,1.6216225899935728,1.0,1,2,True
ID0136,Merge Q3806,mmlu,1,35.55161440152798,1.0,1,4,True
ID0136,Merge Q3806,mmlu,2,-0.0,0.1474261455065601,5,4,False
ID0136,Merge Q3806,mmlu,3,17.915692567825317,0.577067705407531,2,4,True
ID0136,Merge Q3806,mmlu,4,0.0,0.1474261455065601,6,4,False
ID0136,Merge Q3806,mmlu,5,-0.0,0.1474261455065601,7,4,False
ID0136,Merge Q3806,mmlu,6,-0.0,0.1474261455065601,8,4,False
ID0136,Merge Q3806,mmlu,7,16.267733602591477,0.5375475105953357,3,4,True
ID0136,Merge Q3806,mmlu,8,1.9601124853412355,0.19443218686360944,4,4,True
ID0136,Merge Q3806,mmlu,9,-0.0,0.1474261455065601,9,4,False
ID0136,Merge Q3806,mmlu,10,-6.147546573389684,0.0,11,4,False
ID0136,Merge Q3806,mmlu,11,-0.0,0.1474261455065601,10,4,False
ID0137,Merge Q1671,medxpert,1,1.7279554676288509,1.0,1,5,True
ID0137,Merge Q1671,medxpert,2,1.3189766136845504,0.7726302003480553,2,5,True
ID0137,Merge Q1671,medxpert,3,0.1891963498057273,0.14453437150152548,6,5,False
ID0137,Merge Q1671,medxpert,4,0.5342733653739994,0.336378255696415,3,5,True
ID0137,Merge Q1671,medxpert,5,0.4309800632530685,0.2789528480448439,4,5,True
ID0137,Merge Q1671,medxpert,6,0.0,0.03935158335652742,7,5,False
ID0137,Merge Q1671,medxpert,7,0.3656795354577458,0.24264933802520147,5,5,True
ID0137,Merge Q1671,medxpert,8,-0.0707832152145213,0.0,8,5,False
ID0140,Merge Q2397,medxpert,1,5.940052243702964,0.18922737761658626,2,4,True
ID0140,Merge Q2397,medxpert,2,2.409349449001565,0.07675267140618965,4,4,True
ID0140,Merge Q2397,medxpert,3,5.266139637678862,0.16775909586605334,3,4,True
ID0140,Merge Q2397,medxpert,4,2.324536026325178,0.07405083968800008,5,4,False
ID0140,Merge Q2397,medxpert,5,31.391082614582,1.0,1,4,True
ID0140,Merge Q2397,medxpert,6,0.0,0.0,6,4,False
ID0141,Merge Q2067,medxpert,1,0.2480106621747139,0.3754280887303324,3,2,False
ID0141,Merge Q2067,medxpert,2,0.0,0.0,4,2,False
ID0141,Merge Q2067,medxpert,3,0.660607635974884,1.0,1,2,True
ID0141,Merge Q2067,medxpert,4,0.2806116723912553,0.4247781241237787,2,2,True
ID0148,Merge Q2481,medxpert,1,1.3804120479625397,1.0,1,4,True
ID0148,Merge Q2481,medxpert,2,0.5682440289707444,0.506828418084176,4,4,True
ID0148,Merge Q2481,medxpert,3,-0.0,0.16177443894620347,6,4,False
ID0148,Merge Q2481,medxpert,4,0.5693158976930774,0.5074792873391059,3,4,True
ID0148,Merge Q2481,medxpert,5,0.0195213135572893,0.17362833723202165,5,4,False
ID0148,Merge Q2481,medxpert,6,-0.2664144294203734,0.0,7,4,False
ID0148,Merge Q2481,medxpert,7,1.2699212365891543,0.9329068284419534,2,4,True
ID0149,Merge Q781,jama,1,0.5958625673329221,0.2528939422326743,4,6,True
ID0149,Merge Q781,jama,2,0.0,0.01977628014937902,6,6,True
ID0149,Merge Q781,jama,3,0.5299035832285881,0.22708899154309603,5,6,True
ID0149,Merge Q781,jama,4,0.0,0.01977628014937902,7,6,False
ID0149,Merge Q781,jama,5,-0.0,0.01977628014937902,8,6,False
ID0149,Merge Q781,jama,6,0.7740924766500565,0.3226223360790929,2,6,True
ID0149,Merge Q781,jama,7,-0.0,0.01977628014937902,9,6,False
ID0149,Merge Q781,jama,8,0.6506057958791002,0.27431098393525594,3,6,True
ID0149,Merge Q781,jama,9,-0.0505493447248693,0.0,10,6,False
ID0149,Merge Q781,jama,10,2.5055099517175186,1.0,1,6,True
ID0150,Merge Q219,jama,1,-0.6955698430522473,0.18027350966057637,14,7,False
ID0150,Merge Q219,jama,2,1.1506091387175954,0.7935807111948281,2,7,True
ID0150,Merge Q219,jama,3,0.7157799601554871,0.649128916822374,4,7,True
ID0150,Merge Q219,jama,4,-0.0,0.41134427697319825,11,7,False
ID0150,Merge Q219,jama,5,-0.0,0.41134427697319825,12,7,False
ID0150,Merge Q219,jama,6,0.0674014294068883,0.43373527072685836,10,7,False
ID0150,Merge Q219,jama,7,0.68189122861705,0.6378709600865327,5,7,True
ID0150,Merge Q219,jama,8,0.1499853766551102,0.4611699507219172,9,7,False
ID0150,Merge Q219,jama,9,0.228107360023248,0.4871223505005596,8,7,False
ID0150,Merge Q219,jama,10,0.4514577305930904,0.5613201352703275,7,7,True
ID0150,Merge Q219,jama,11,-1.2382296449796697,0.0,15,7,False
ID0150,Merge Q219,jama,12,0.4817916036171213,0.5713971554074699,6,7,True
ID0150,Merge Q219,jama,13,1.7719730350988194,1.0,1,7,True
ID0150,Merge Q219,jama,14,0.0,0.41134427697319825,13,7,False
ID0150,Merge Q219,jama,15,0.9299656748771667,0.7202821704352154,3,7,True
ID0151,Merge Q1607,medxpert,1,6.97209109790737,0.2888362503563409,2,3,True
ID0151,Merge Q1607,medxpert,2,-0.3649326078535151,0.0,4,3,False
ID0151,Merge Q1607,medxpert,3,25.03708565235138,1.0,1,3,True
ID0151,Merge Q1607,medxpert,4,-0.2694727508564276,0.0037579634822417275,3,3,True
ID0153,Merge Q850,jama,1,-0.6453545971930035,0.35043383273435263,8,2,False
ID0153,Merge Q850,jama,2,-0.0,0.4468992437304574,5,2,False
ID0153,Merge Q850,jama,3,3.5855896174907684,0.982860988822312,2,2,True
ID0153,Merge Q850,jama,4,0.650928288840066,0.5441977912035286,3,2,False
ID0153,Merge Q850,jama,5,-2.989760562313606,0.0,9,2,False
ID0153,Merge Q850,jama,6,0.0,0.4468992437304574,6,2,False
ID0153,Merge Q850,jama,7,0.0472695884842267,0.4539649411014548,4,2,False
ID0153,Merge Q850,jama,8,3.700249779518274,1.0,1,2,True
ID0153,Merge Q850,jama,9,0.0,0.4468992437304574,7,2,False
ID0155,Merge Q381,jama,1,-0.0,0.08769829332441416,4,11,True
ID0155,Merge Q381,jama,2,0.0,0.08769829332441416,5,11,True
ID0155,Merge Q381,jama,3,0.0926304180175066,0.13773375712204083,3,11,True
ID0155,Merge Q381,jama,4,0.0,0.08769829332441416,6,11,True
ID0155,Merge Q381,jama,5,0.0,0.08769829332441416,7,11,True
ID0155,Merge Q381,jama,6,-0.1623554365943084,0.0,16,11,False
ID0155,Merge Q381,jama,7,-0.0,0.08769829332441416,8,11,True
ID0155,Merge Q381,jama,8,-0.0,0.08769829332441416,9,11,True
ID0155,Merge Q381,jama,9,0.0,0.08769829332441416,10,11,True
ID0155,Merge Q381,jama,10,-0.0,0.08769829332441416,11,11,True
ID0155,Merge Q381,jama,11,0.0,0.08769829332441416,12,11,False
ID0155,Merge Q381,jama,12,0.0,0.08769829332441416,13,11,False
ID0155,Merge Q381,jama,13,0.1896053497595312,0.19011596364018865,2,11,True
ID0155,Merge Q381,jama,14,0.0,0.08769829332441416,14,11,False
ID0155,Merge Q381,jama,15,0.0,0.08769829332441416,15,11,False
ID0155,Merge Q381,jama,16,1.688939844531882,1.0,1,11,True
ID0161,Merge Q226,jama,1,0.2860432059054791,0.4001891739169417,6,15,True
ID0161,Merge Q226,jama,2,0.0,0.25326695838463814,8,15,True
ID0161,Merge Q226,jama,3,1.00823476394572,0.7711330787376012,2,15,True
ID0161,Merge Q226,jama,4,0.0,0.25326695838463814,9,15,True
ID0161,Merge Q226,jama,5,1.4538163095712662,1.0,1,15,True
ID0161,Merge Q226,jama,6,-0.043204869254189,0.23107536291389477,14,15,True
ID0161,Merge Q226,jama,7,-0.3851377691508819,0.05544616362150499,17,15,False
ID0161,Merge Q226,jama,8,0.0,0.25326695838463814,10,15,True
ID0161,Merge Q226,jama,9,0.5043410919197792,0.5123149241430717,3,15,True
ID0161,Merge Q226,jama,10,0.0,0.25326695838463814,11,15,True
ID0161,Merge Q226,jama,11,-0.0,0.25326695838463814,12,15,True
ID0161,Merge Q226,jama,12,-0.147586803999159,0.17746099698014486,16,15,False
ID0161,Merge Q226,jama,13,0.1721240250793223,0.34167613080647263,7,15,True
ID0161,Merge Q226,jama,14,-0.1128561780656298,0.19529991223361165,15,15,True
ID0161,Merge Q226,jama,15,0.0,0.25326695838463814,13,15,True
ID0161,Merge Q226,jama,16,-0.4930860351091224,0.0,18,15,False
ID0161,Merge Q226,jama,17,0.2903973602718822,0.4024256262887312,5,15,True
ID0161,Merge Q226,jama,18,0.4511051215231418,0.48497098953736506,4,15,True
ID0164,Merge Q3869,mmlu,1,1.8736123595538732,0.05796952305936082,4,3,False
ID0164,Merge Q3869,mmlu,2,24.499317580556763,0.7580083191609908,2,3,True
ID0164,Merge Q3869,mmlu,3,13.813690766692162,0.427395272747514,3,3,True
ID0164,Merge Q3869,mmlu,4,32.3206447228364,1.0,1,3,True
ID0164,Merge Q3869,mmlu,5,0.0,0.0,5,3,False
ID0165,Merge Q1804,medxpert,1,0.0,0.6202622295795309,5,3,False
ID0165,Merge Q1804,medxpert,2,-0.49474714248006,0.0,9,3,False
ID0165,Merge Q1804,medxpert,3,0.3028947561979294,1.0,1,3,True
